checkin_id,user_id,checkin_date,mood,faith_state,topic,tone
c_0000424,u_00135,2025-06-18,grateful,questioning,self,deeper_faith
c_0000425,u_00135,2025-07-06,good,distant,burnout,universal
c_0000426,u_00135,2025-07-08,grateful,at_peace,anxiety,universal
c_0000427,u_00136,2025-04-04,good,,work,light_islamic
c_0000428,u_00136,2025-04-05,neutral,,confidence,light_islamic
c_0000429,u_00136,2025-04-08,good,at_peace,gratitude,universal
c_0000430,u_00136,2025-04-09,grateful,at_peace,faith,universal
c_0000431,u_00136,2025-04-11,grateful,at_peace,work,universal
c_0000432,u_00136,2025-04-12,neutral,at_peace,faith,universal
c_0000433,u_00136,2025-04-13,good,hurting,habits,universal
c_0000434,u_00136,2025-04-28,good,at_peace,purpose,universal
c_0000435,u_00138,2025-02-25,low,,gratitude,universal
c_0000436,u_00138,2025-02-27,good,,anxiety,universal
c_0000437,u_00138,2025-03-02,neutral,at_peace,gratitude,deeper_faith
c_0000438,u_00138,2025-03-05,neutral,hurting,purpose,light_islamic
c_0000439,u_00138,2025-03-09,low,hurting,faith,light_islamic
c_0000440,u_00138,2025-03-13,low,questioning,burnout,universal
c_0000441,u_00138,2025-03-16,neutral,at_peace,habits,universal
c_0000442,u_00138,2025-03-18,grateful,at_peace,self,deeper_faith
c_0000443,u_00138,2025-03-20,good,distant,gratitude,universal
c_0000444,u_00139,2025-01-01,good,,confidence,light_islamic
c_0000445,u_00139,2025-01-07,neutral,questioning,anxiety,universal
c_0000446,u_00139,2025-01-28,good,questioning,habits,deeper_faith
c_0000447,u_00140,2025-08-07,good,,burnout,universal
c_0000448,u_00140,2025-08-09,good,,work,universal
c_0000449,u_00140,2025-08-17,very_low,at_peace,self,universal
c_0000450,u_00140,2025-08-22,neutral,distant,gratitude,light_islamic
c_0000451,u_00143,2025-08-29,neutral,,confidence,universal
c_0000452,u_00143,2025-08-31,good,,self,light_islamic
c_0000453,u_00143,2025-09-02,neutral,questioning,self,universal
c_0000454,u_00143,2025-09-03,grateful,questioning,relationships,deeper_faith
c_0000455,u_00143,2025-09-08,neutral,at_peace,gratitude,light_islamic
c_0000456,u_00143,2025-09-11,neutral,distant,burnout,light_islamic
c_0000457,u_00143,2025-09-26,grateful,at_peace,burnout,light_islamic
c_0000458,u_00145,2025-11-05,neutral,,habits,deeper_faith
c_0000459,u_00145,2025-11-07,good,,relationships,universal
c_0000460,u_00145,2025-11-09,low,at_peace,faith,deeper_faith
c_0000461,u_00145,2025-11-15,good,at_peace,burnout,universal
c_0000462,u_00145,2025-11-23,grateful,questioning,faith,light_islamic
c_0000463,u_00145,2025-11-25,good,at_peace,work,light_islamic
c_0000464,u_00145,2025-11-26,good,hurting,habits,universal
c_0000465,u_00148,2025-04-06,low,,anxiety,universal
c_0000466,u_00148,2025-04-07,good,,confidence,light_islamic
c_0000467,u_00148,2025-04-23,neutral,distant,relationships,universal
c_0000468,u_00148,2025-04-28,very_low,questioning,confidence,light_islamic
c_0000469,u_00153,2025-12-24,good,,habits,deeper_faith
c_0000470,u_00153,2025-12-28,good,at_peace,work,light_islamic
c_0000471,u_00153,2026-01-17,low,at_peace,work,light_islamic
c_0000472,u_00153,2026-01-18,good,at_peace,purpose,deeper_faith
c_0000473,u_00153,2026-01-21,good,distant,gratitude,universal
c_0000474,u_00154,2025-08-01,good,,anxiety,universal
c_0000475,u_00154,2025-08-02,good,,gratitude,universal
c_0000476,u_00154,2025-08-05,neutral,at_peace,gratitude,light_islamic
c_0000477,u_00154,2025-08-18,neutral,at_peace,confidence,deeper_faith
c_0000478,u_00154,2025-08-19,neutral,at_peace,self,deeper_faith
c_0000479,u_00154,2025-08-23,good,distant,gratitude,universal
c_0000480,u_00154,2025-08-27,grateful,at_peace,work,light_islamic
c_0000481,u_00160,2025-06-22,grateful,,faith,light_islamic
c_0000482,u_00160,2025-06-23,good,,relationships,light_islamic
c_0000483,u_00160,2025-06-25,neutral,,anxiety,light_islamic
c_0000484,u_00160,2025-06-27,low,at_peace,gratitude,light_islamic
c_0000485,u_00160,2025-07-01,neutral,at_peace,anxiety,light_islamic
c_0000486,u_00160,2025-07-05,low,at_peace,purpose,light_islamic
c_0000487,u_00160,2025-07-10,low,at_peace,work,universal
c_0000488,u_00160,2025-07-16,good,at_peace,anxiety,universal
c_0000489,u_00163,2025-07-31,good,,anxiety,universal
c_0000490,u_00163,2025-08-01,good,,purpose,light_islamic
c_0000491,u_00163,2025-08-10,neutral,questioning,faith,light_islamic
c_0000492,u_00163,2025-08-11,good,questioning,anxiety,light_islamic
c_0000493,u_00163,2025-08-15,neutral,distant,gratitude,light_islamic
c_0000494,u_00163,2025-08-24,grateful,at_peace,habits,light_islamic
c_0000495,u_00165,2025-05-01,neutral,,gratitude,universal
c_0000496,u_00165,2025-05-05,very_low,at_peace,purpose,deeper_faith
c_0000497,u_00165,2025-05-06,good,at_peace,relationships,universal
c_0000498,u_00165,2025-05-15,neutral,questioning,habits,light_islamic
c_0000499,u_00165,2025-05-17,neutral,distant,purpose,light_islamic
c_0000500,u_00167,2025-05-20,neutral,,confidence,deeper_faith
c_0000501,u_00167,2025-05-23,low,,relationships,universal
c_0000502,u_00167,2025-05-31,very_low,at_peace,relationships,universal
c_0000503,u_00167,2025-06-04,neutral,hurting,self,deeper_faith
c_0000504,u_00167,2025-06-05,low,questioning,purpose,light_islamic
c_0000505,u_00167,2025-06-07,neutral,at_peace,self,deeper_faith
c_0000506,u_00169,2025-04-08,low,,work,light_islamic
c_0000507,u_00169,2025-04-20,good,at_peace,purpose,universal
c_0000508,u_00169,2025-04-21,neutral,at_peace,self,deeper_faith
c_0000509,u_00169,2025-04-24,grateful,distant,habits,universal
c_0000510,u_00169,2025-05-03,good,questioning,faith,light_islamic
c_0000511,u_00169,2025-05-05,good,at_peace,burnout,universal
c_0000512,u_00170,2025-12-15,good,,relationships,deeper_faith
c_0000513,u_00170,2025-12-29,very_low,questioning,anxiety,universal
c_0000514,u_00170,2026-01-01,good,questioning,anxiety,universal
c_0000515,u_00170,2026-01-06,good,at_peace,faith,light_islamic
c_0000516,u_00170,2026-01-10,low,at_peace,faith,universal
c_0000517,u_00171,2025-09-11,grateful,,confidence,universal
c_0000518,u_00171,2025-09-14,low,,relationships,light_islamic
c_0000519,u_00171,2025-09-15,good,hurting,burnout,universal
c_0000520,u_00171,2025-09-17,neutral,questioning,self,universal
c_0000521,u_00171,2025-09-18,grateful,at_peace,purpose,light_islamic
c_0000522,u_00171,2025-09-23,grateful,questioning,work,light_islamic
c_0000523,u_00171,2025-09-29,good,at_peace,faith,light_islamic
c_0000524,u_00171,2025-10-09,neutral,at_peace,purpose,deeper_faith
c_0000525,u_00178,2025-02-26,good,,anxiety,universal
c_0000526,u_00178,2025-03-01,neutral,,relationships,light_islamic
c_0000527,u_00178,2025-03-02,neutral,at_peace,work,deeper_faith
c_0000528,u_00178,2025-03-04,good,distant,purpose,universal
c_0000529,u_00178,2025-03-09,neutral,at_peace,habits,deeper_faith
c_0000530,u_00178,2025-03-28,grateful,hurting,confidence,light_islamic
c_0000531,u_00179,2025-10-16,low,,purpose,universal
c_0000532,u_00179,2025-10-17,good,,work,universal
c_0000533,u_00179,2025-10-19,good,,gratitude,universal
c_0000534,u_00179,2025-10-24,grateful,at_peace,work,universal
c_0000535,u_00179,2025-11-01,grateful,at_peace,purpose,universal
c_0000536,u_00179,2025-11-04,neutral,at_peace,purpose,light_islamic
c_0000537,u_00180,2025-04-20,good,,purpose,light_islamic
c_0000538,u_00180,2025-04-22,neutral,,self,universal
c_0000539,u_00180,2025-04-24,neutral,at_peace,gratitude,light_islamic
c_0000540,u_00180,2025-04-26,good,at_peace,self,light_islamic
c_0000541,u_00180,2025-04-27,neutral,at_peace,work,universal
c_0000542,u_00180,2025-05-07,neutral,at_peace,purpose,light_islamic
c_0000543,u_00180,2025-05-09,good,hurting,burnout,deeper_faith
c_0000544,u_00180,2025-05-14,good,at_peace,anxiety,light_islamic
c_0000545,u_00180,2025-05-19,good,distant,confidence,deeper_faith
c_0000546,u_00182,2025-05-19,good,,relationships,universal
c_0000547,u_00182,2025-05-20,low,,purpose,deeper_faith
c_0000548,u_00182,2025-05-23,low,at_peace,gratitude,light_islamic
c_0000549,u_00182,2025-05-24,low,at_peace,burnout,light_islamic
c_0000550,u_00182,2025-05-25,neutral,at_peace,anxiety,universal
c_0000551,u_00182,2025-05-26,good,distant,purpose,universal
c_0000552,u_00182,2025-05-29,low,at_peace,faith,light_islamic
c_0000553,u_00182,2025-06-02,neutral,hurting,relationships,light_islamic
c_0000554,u_00182,2025-06-18,neutral,at_peace,relationships,universal
c_0000555,u_00183,2025-09-20,good,,relationships,light_islamic
c_0000556,u_00183,2025-09-22,low,,work,light_islamic
c_0000557,u_00183,2025-09-25,good,at_peace,gratitude,light_islamic
c_0000558,u_00183,2025-09-30,good,at_peace,burnout,universal
c_0000559,u_00183,2025-10-07,good,at_peace,self,universal
c_0000560,u_00183,2025-10-09,good,questioning,anxiety,universal
c_0000561,u_00183,2025-10-11,good,at_peace,self,light_islamic
c_0000562,u_00183,2025-10-13,neutral,distant,anxiety,light_islamic
c_0000563,u_00188,2025-05-31,neutral,,work,universal
c_0000564,u_00188,2025-06-02,good,,gratitude,light_islamic
c_0000565,u_00188,2025-06-08,grateful,at_peace,confidence,deeper_faith
c_0000566,u_00188,2025-06-10,good,hurting,relationships,light_islamic
c_0000567,u_00188,2025-06-15,good,questioning,faith,universal
c_0000568,u_00188,2025-06-20,grateful,hurting,habits,light_islamic
c_0000569,u_00188,2025-06-29,good,at_peace,purpose,light_islamic
c_0000570,u_00190,2025-05-14,neutral,,confidence,light_islamic
c_0000571,u_00190,2025-05-16,good,,self,light_islamic
c_0000572,u_00190,2025-05-17,good,,purpose,deeper_faith
c_0000573,u_00190,2025-05-20,good,at_peace,anxiety,universal
c_0000574,u_00190,2025-05-22,good,distant,gratitude,light_islamic
c_0000575,u_00190,2025-05-24,grateful,at_peace,gratitude,light_islamic
c_0000576,u_00190,2025-05-25,neutral,hurting,purpose,light_islamic
c_0000577,u_00190,2025-06-03,low,distant,confidence,light_islamic
c_0000578,u_00190,2025-06-07,low,at_peace,confidence,universal
c_0000579,u_00190,2025-06-10,low,questioning,burnout,deeper_faith
c_0000580,u_00195,2025-02-09,neutral,,faith,deeper_faith
c_0000581,u_00195,2025-02-13,neutral,hurting,self,light_islamic
c_0000582,u_00195,2025-02-14,neutral,at_peace,faith,universal
c_0000583,u_00195,2025-02-16,low,hurting,purpose,universal
c_0000584,u_00195,2025-02-18,neutral,at_peace,work,universal
c_0000585,u_00195,2025-02-27,grateful,questioning,relationships,universal
c_0000586,u_00196,2025-07-21,good,,burnout,deeper_faith
c_0000587,u_00196,2025-07-22,neutral,,faith,universal
c_0000588,u_00196,2025-07-23,very_low,,confidence,universal
c_0000589,u_00196,2025-07-24,neutral,,relationships,light_islamic
c_0000590,u_00196,2025-07-30,neutral,distant,relationships,light_islamic
c_0000591,u_00196,2025-08-06,low,at_peace,habits,universal
c_0000592,u_00196,2025-08-10,good,at_peace,faith,light_islamic
c_0000593,u_00200,2025-03-11,good,,relationships,light_islamic
c_0000594,u_00200,2025-03-12,neutral,,relationships,universal
c_0000595,u_00200,2025-03-17,neutral,at_peace,purpose,universal
c_0000596,u_00200,2025-03-22,good,distant,anxiety,light_islamic
c_0000597,u_00200,2025-03-24,grateful,at_peace,faith,deeper_faith
c_0000598,u_00200,2025-03-25,neutral,at_peace,self,universal
c_0000599,u_00200,2025-04-04,good,questioning,faith,universal
c_0000600,u_00200,2025-04-05,good,distant,purpose,light_islamic
c_0000601,u_00200,2025-04-09,neutral,at_peace,anxiety,light_islamic
c_0000602,u_00204,2025-07-13,neutral,,habits,light_islamic
c_0000603,u_00204,2025-07-15,neutral,,faith,deeper_faith
c_0000604,u_00204,2025-07-25,low,at_peace,relationships,light_islamic
c_0000605,u_00204,2025-07-26,neutral,at_peace,self,universal
c_0000606,u_00204,2025-07-28,neutral,distant,relationships,deeper_faith
c_0000607,u_00204,2025-08-05,good,at_peace,gratitude,universal
c_0000608,u_00204,2025-08-06,good,distant,burnout,light_islamic
c_0000609,u_00205,2025-02-10,good,,confidence,light_islamic
c_0000610,u_00205,2025-02-12,good,,habits,universal
c_0000611,u_00205,2025-02-14,good,at_peace,habits,universal
c_0000612,u_00205,2025-02-17,good,questioning,confidence,light_islamic
c_0000613,u_00205,2025-02-21,grateful,hurting,work,universal
c_0000614,u_00205,2025-03-03,neutral,at_peace,burnout,universal
c_0000615,u_00205,2025-03-04,low,at_peace,confidence,light_islamic
c_0000616,u_00209,2025-12-14,low,,self,universal
c_0000617,u_00209,2025-12-21,low,at_peace,anxiety,universal
c_0000618,u_00209,2025-12-22,good,at_peace,habits,light_islamic
c_0000619,u_00209,2025-12-24,good,at_peace,anxiety,universal
c_0000620,u_00209,2025-12-27,very_low,distant,anxiety,universal
c_0000621,u_00210,2025-04-30,low,,work,light_islamic
c_0000622,u_00210,2025-05-06,neutral,at_peace,habits,light_islamic
c_0000623,u_00210,2025-05-19,neutral,at_peace,burnout,light_islamic
c_0000624,u_00210,2025-05-26,neutral,at_peace,relationships,universal
c_0000625,u_00211,2025-04-26,neutral,,confidence,universal
c_0000626,u_00211,2025-05-03,good,at_peace,gratitude,deeper_faith
c_0000627,u_00211,2025-05-05,grateful,hurting,confidence,universal
c_0000628,u_00211,2025-05-12,good,at_peace,confidence,universal
c_0000629,u_00211,2025-05-18,good,questioning,relationships,light_islamic
c_0000630,u_00211,2025-05-22,neutral,at_peace,anxiety,light_islamic
c_0000631,u_00213,2025-08-31,neutral,,burnout,universal
c_0000632,u_00213,2025-09-01,neutral,,habits,light_islamic
c_0000633,u_00213,2025-09-05,neutral,questioning,purpose,deeper_faith
c_0000634,u_00213,2025-09-10,good,at_peace,faith,deeper_faith
c_0000635,u_00213,2025-09-15,good,distant,anxiety,universal
c_0000636,u_00213,2025-09-25,grateful,distant,habits,light_islamic
c_0000637,u_00215,2025-05-07,very_low,,confidence,light_islamic
c_0000638,u_00215,2025-05-08,grateful,,faith,universal
c_0000639,u_00215,2025-05-09,good,,burnout,light_islamic
c_0000640,u_00215,2025-05-15,good,questioning,purpose,light_islamic
c_0000641,u_00215,2025-06-02,neutral,at_peace,anxiety,universal
c_0000642,u_00216,2025-12-23,grateful,,gratitude,universal
c_0000643,u_00216,2025-12-25,neutral,,burnout,light_islamic
c_0000644,u_00216,2025-12-28,neutral,hurting,self,universal
c_0000645,u_00216,2025-12-29,neutral,questioning,burnout,light_islamic
c_0000646,u_00216,2025-12-31,neutral,at_peace,relationships,deeper_faith
c_0000647,u_00216,2026-01-03,grateful,questioning,burnout,universal
c_0000648,u_00216,2026-01-19,neutral,at_peace,purpose,light_islamic
c_0000649,u_00218,2025-09-12,low,,relationships,light_islamic
c_0000650,u_00218,2025-09-15,low,,work,light_islamic
c_0000651,u_00218,2025-09-26,neutral,at_peace,confidence,light_islamic
c_0000652,u_00218,2025-09-29,low,at_peace,work,light_islamic
c_0000653,u_00218,2025-10-05,neutral,distant,work,light_islamic
c_0000654,u_00218,2025-10-12,neutral,at_peace,work,light_islamic
c_0000655,u_00220,2025-11-26,grateful,,burnout,light_islamic
c_0000656,u_00220,2025-11-27,good,,anxiety,deeper_faith
c_0000657,u_00220,2025-11-28,good,,purpose,light_islamic
c_0000658,u_00220,2025-11-29,good,,work,deeper_faith
c_0000659,u_00220,2025-11-30,very_low,distant,confidence,universal
c_0000660,u_00220,2025-12-02,neutral,at_peace,relationships,universal
c_0000661,u_00220,2025-12-10,grateful,at_peace,anxiety,universal
c_0000662,u_00220,2025-12-13,neutral,distant,faith,light_islamic
c_0000663,u_00220,2025-12-21,low,questioning,self,universal
c_0000664,u_00220,2025-12-26,good,distant,relationships,universal
c_0000665,u_00222,2025-01-30,good,,relationships,universal
c_0000666,u_00222,2025-02-06,good,at_peace,habits,light_islamic
c_0000667,u_00222,2025-02-07,good,questioning,anxiety,light_islamic
c_0000668,u_00222,2025-02-09,good,at_peace,burnout,light_islamic
c_0000669,u_00222,2025-02-10,neutral,at_peace,relationships,light_islamic
c_0000670,u_00222,2025-02-15,grateful,hurting,purpose,universal
c_0000671,u_00222,2025-02-16,good,questioning,anxiety,light_islamic
c_0000672,u_00224,2025-05-29,very_low,,work,universal
c_0000673,u_00224,2025-05-31,neutral,,confidence,universal
c_0000674,u_00224,2025-06-01,low,,habits,universal
c_0000675,u_00224,2025-06-07,grateful,at_peace,work,deeper_faith
c_0000676,u_00224,2025-06-20,neutral,distant,confidence,light_islamic
c_0000677,u_00224,2025-06-24,good,at_peace,faith,light_islamic
c_0000678,u_00227,2025-09-03,good,,faith,deeper_faith
c_0000679,u_00227,2025-09-06,neutral,,faith,deeper_faith
c_0000680,u_00227,2025-09-07,very_low,questioning,faith,universal
c_0000681,u_00227,2025-09-08,grateful,questioning,anxiety,universal
c_0000682,u_00227,2025-09-13,very_low,questioning,burnout,universal
c_0000683,u_00227,2025-09-19,good,hurting,habits,light_islamic
c_0000684,u_00227,2025-09-27,neutral,at_peace,purpose,universal
c_0000685,u_00228,2025-07-17,good,,confidence,light_islamic
c_0000686,u_00228,2025-07-22,grateful,at_peace,habits,deeper_faith
c_0000687,u_00228,2025-07-25,neutral,at_peace,work,deeper_faith
c_0000688,u_00228,2025-07-27,neutral,distant,habits,deeper_faith
c_0000689,u_00228,2025-08-01,very_low,hurting,gratitude,light_islamic
c_0000690,u_00228,2025-08-06,low,at_peace,anxiety,deeper_faith
c_0000691,u_00228,2025-08-11,neutral,distant,habits,universal
c_0000692,u_00228,2025-08-13,good,hurting,relationships,light_islamic
c_0000693,u_00231,2025-12-10,neutral,,burnout,universal
c_0000694,u_00231,2025-12-17,grateful,at_peace,work,universal
c_0000695,u_00231,2025-12-19,neutral,distant,work,universal
c_0000696,u_00231,2025-12-21,very_low,at_peace,work,light_islamic
c_0000697,u_00231,2025-12-22,low,hurting,confidence,universal
c_0000698,u_00231,2025-12-24,good,questioning,relationships,universal
c_0000699,u_00231,2025-12-25,neutral,at_peace,confidence,deeper_faith
c_0000700,u_00231,2025-12-28,good,distant,work,light_islamic
c_0000701,u_00231,2025-12-29,neutral,at_peace,relationships,universal
c_0000702,u_00231,2026-01-07,good,at_peace,gratitude,universal
c_0000703,u_00232,2025-01-01,grateful,,self,light_islamic
c_0000704,u_00232,2025-01-06,low,at_peace,anxiety,deeper_faith
c_0000705,u_00232,2025-01-07,good,questioning,work,deeper_faith
c_0000706,u_00232,2025-01-09,neutral,at_peace,gratitude,light_islamic
c_0000707,u_00232,2025-01-13,neutral,questioning,burnout,universal
c_0000708,u_00232,2025-01-14,very_low,distant,anxiety,deeper_faith
c_0000709,u_00232,2025-01-15,good,hurting,confidence,deeper_faith
c_0000710,u_00232,2025-01-18,good,at_peace,purpose,light_islamic
c_0000711,u_00232,2025-01-27,low,distant,burnout,universal
c_0000712,u_00232,2025-01-30,neutral,questioning,faith,light_islamic
c_0000713,u_00234,2025-04-15,good,,purpose,universal
c_0000714,u_00234,2025-04-18,good,,habits,universal
c_0000715,u_00234,2025-04-19,good,distant,burnout,light_islamic
c_0000716,u_00234,2025-04-20,good,distant,burnout,light_islamic
