entry_id,user_id,created_at,mood,topic,tone,faith_state,word_count,sentiment_score,sentiment_label,sentiment_analyzed
j_0000275,u_00111,2025-10-29 15:16:00,good,purpose,light_islamic,questioning,89,0.253,positive,True
j_0000276,u_00111,2025-10-30 14:52:00,very_low,faith,light_islamic,questioning,141,-0.15,negative,True
j_0000277,u_00111,2025-11-08 08:20:00,neutral,relationships,light_islamic,at_peace,125,-0.129,neutral,True
j_0000278,u_00111,2025-11-09 07:29:00,very_low,anxiety,universal,at_peace,73,-0.584,negative,True
j_0000279,u_00111,2025-11-11 12:19:00,good,gratitude,light_islamic,distant,41,0.005,neutral,True
j_0000280,u_00111,2025-11-18 20:25:00,very_low,work,universal,questioning,60,-0.72,negative,True
j_0000281,u_00123,2025-02-22 21:55:00,low,faith,light_islamic,,37,-0.158,negative,True
j_0000282,u_00123,2025-02-23 13:26:00,good,burnout,universal,,24,0.548,positive,True
j_0000283,u_00123,2025-02-25 12:47:00,good,faith,light_islamic,,53,-0.156,negative,True
j_0000284,u_00123,2025-02-26 11:03:00,good,relationships,universal,distant,77,0.179,positive,True
j_0000285,u_00123,2025-03-01 08:30:00,good,anxiety,light_islamic,distant,32,0.528,positive,True
j_0000286,u_00123,2025-03-10 14:38:00,low,purpose,light_islamic,questioning,138,-0.731,negative,True
j_0000287,u_00125,2025-04-07 12:04:00,grateful,faith,deeper_faith,,79,0.291,positive,True
j_0000288,u_00125,2025-04-09 12:24:00,neutral,relationships,light_islamic,,60,-0.184,negative,True
j_0000289,u_00125,2025-04-13 17:29:00,neutral,burnout,universal,at_peace,122,0.34,positive,True
j_0000290,u_00125,2025-04-15 20:41:00,low,burnout,deeper_faith,at_peace,53,-0.266,negative,True
j_0000291,u_00125,2025-04-17 09:43:00,good,habits,deeper_faith,at_peace,262,-0.083,neutral,True
j_0000292,u_00125,2025-04-25 12:16:00,neutral,relationships,universal,at_peace,101,-0.014,neutral,True
j_0000293,u_00125,2025-04-30 07:38:00,good,faith,light_islamic,at_peace,73,0.255,positive,True
j_0000294,u_00130,2025-03-12 07:24:00,neutral,faith,universal,at_peace,118,0.009,neutral,True
j_0000295,u_00130,2025-03-15 13:44:00,good,work,universal,at_peace,49,0.575,positive,True
j_0000296,u_00130,2025-03-17 10:11:00,grateful,work,universal,hurting,139,0.368,positive,True
j_0000297,u_00130,2025-03-19 07:27:00,grateful,purpose,light_islamic,at_peace,263,0.398,positive,True
j_0000298,u_00130,2025-03-24 20:25:00,neutral,gratitude,universal,at_peace,190,0.033,neutral,True
j_0000299,u_00130,2025-03-25 21:37:00,good,purpose,light_islamic,distant,43,0.429,positive,True
j_0000300,u_00130,2025-04-01 13:35:00,neutral,purpose,universal,distant,137,0.149,neutral,True
j_0000301,u_00131,2025-06-02 12:52:00,good,work,universal,,101,0.135,neutral,True
j_0000302,u_00131,2025-06-03 15:03:00,neutral,confidence,universal,,150,-0.29,negative,True
j_0000303,u_00131,2025-06-05 21:53:00,good,self,universal,,84,0.232,positive,True
j_0000304,u_00131,2025-06-09 14:14:00,neutral,anxiety,universal,distant,140,0.082,neutral,True
j_0000305,u_00131,2025-06-10 18:24:00,good,burnout,light_islamic,at_peace,20,0.164,positive,True
j_0000306,u_00131,2025-06-12 16:02:00,good,habits,universal,at_peace,114,0.208,positive,True
j_0000307,u_00131,2025-06-17 10:34:00,neutral,anxiety,light_islamic,at_peace,34,0.134,neutral,True
j_0000308,u_00131,2025-06-30 18:55:00,good,gratitude,light_islamic,questioning,42,0.303,positive,True
j_0000309,u_00133,2025-03-20 07:41:00,good,work,light_islamic,,120,0.454,positive,True
j_0000310,u_00133,2025-03-21 16:23:00,very_low,self,universal,,117,-0.581,negative,True
j_0000311,u_00133,2025-03-23 21:33:00,grateful,burnout,universal,,91,0.747,positive,True
j_0000312,u_00133,2025-03-24 09:29:00,good,anxiety,deeper_faith,at_peace,42,0.779,positive,True
j_0000313,u_00133,2025-03-31 08:40:00,good,work,universal,questioning,33,0.412,positive,True
j_0000314,u_00133,2025-04-18 19:30:00,low,anxiety,universal,at_peace,24,-0.15,negative,True
j_0000315,u_00134,2025-12-14 11:25:00,grateful,purpose,universal,,50,0.269,positive,True
j_0000316,u_00134,2025-12-22 07:24:00,neutral,gratitude,light_islamic,at_peace,50,-0.067,neutral,True
j_0000317,u_00134,2025-12-23 08:26:00,very_low,purpose,universal,at_peace,34,-0.74,negative,True
j_0000318,u_00134,2025-12-28 19:07:00,neutral,gratitude,universal,questioning,117,0.267,positive,True
j_0000319,u_00134,2026-01-12 13:19:00,good,confidence,light_islamic,at_peace,169,0.355,positive,True
j_0000320,u_00135,2025-06-09 21:03:00,grateful,relationships,light_islamic,,59,0.545,positive,True
j_0000321,u_00135,2025-07-08 20:10:00,grateful,anxiety,universal,at_peace,137,0.432,positive,True
j_0000322,u_00136,2025-04-04 14:21:00,good,work,light_islamic,,48,0.604,positive,True
j_0000323,u_00136,2025-04-08 19:46:00,good,gratitude,universal,at_peace,121,0.484,positive,True
j_0000324,u_00136,2025-04-09 11:32:00,grateful,faith,universal,at_peace,105,0.596,positive,True
j_0000325,u_00136,2025-04-11 11:28:00,grateful,work,universal,at_peace,91,0.452,positive,True
j_0000326,u_00136,2025-04-13 18:59:00,good,habits,universal,hurting,87,-0.126,neutral,True
j_0000327,u_00138,2025-02-25 17:43:00,low,gratitude,universal,,66,0.101,neutral,True
j_0000328,u_00138,2025-02-27 09:06:00,good,anxiety,universal,,34,0.006,neutral,True
j_0000329,u_00138,2025-03-02 21:56:00,neutral,gratitude,deeper_faith,at_peace,113,-0.121,neutral,True
j_0000330,u_00138,2025-03-09 12:32:00,low,faith,light_islamic,hurting,44,-0.507,negative,True
j_0000331,u_00138,2025-03-13 19:30:00,low,burnout,universal,questioning,37,-0.263,negative,True
j_0000332,u_00138,2025-03-18 15:21:00,grateful,self,deeper_faith,at_peace,20,0.259,positive,True
j_0000333,u_00139,2025-01-07 21:59:00,neutral,anxiety,universal,questioning,67,-0.007,neutral,True
j_0000334,u_00140,2025-08-07 17:24:00,good,burnout,universal,,46,0.838,positive,True
j_0000335,u_00143,2025-08-29 15:29:00,neutral,confidence,universal,,123,-0.19,negative,True
j_0000336,u_00143,2025-08-31 10:31:00,good,self,light_islamic,,262,0.664,positive,True
j_0000337,u_00143,2025-09-03 13:47:00,grateful,relationships,deeper_faith,questioning,59,0.74,positive,True
j_0000338,u_00143,2025-09-08 13:23:00,neutral,gratitude,light_islamic,at_peace,78,-0.347,negative,True
j_0000339,u_00143,2025-09-26 16:01:00,grateful,burnout,light_islamic,at_peace,127,0.055,neutral,True
j_0000340,u_00145,2025-11-05 11:25:00,neutral,habits,deeper_faith,,57,-0.017,neutral,True
j_0000341,u_00145,2025-11-07 08:47:00,good,relationships,universal,,91,-0.077,neutral,True
j_0000342,u_00145,2025-11-09 18:52:00,low,faith,deeper_faith,at_peace,83,-0.06,neutral,True
j_0000343,u_00145,2025-11-15 21:19:00,good,burnout,universal,at_peace,127,0.406,positive,True
j_0000344,u_00145,2025-11-23 15:57:00,grateful,faith,light_islamic,questioning,78,0.529,positive,True
j_0000345,u_00145,2025-11-25 12:34:00,good,work,light_islamic,at_peace,100,0.479,positive,True
j_0000346,u_00145,2025-11-26 18:35:00,good,habits,universal,hurting,90,-0.097,neutral,True
j_0000347,u_00148,2025-04-06 20:54:00,low,anxiety,universal,,30,-0.269,negative,True
j_0000348,u_00148,2025-04-23 17:18:00,neutral,relationships,universal,distant,49,-0.537,negative,True
j_0000349,u_00148,2025-04-28 17:28:00,very_low,confidence,light_islamic,questioning,50,-0.327,negative,True
j_0000350,u_00153,2025-12-24 16:42:00,good,habits,deeper_faith,,91,0.261,positive,True
j_0000351,u_00153,2025-12-28 12:46:00,good,work,light_islamic,at_peace,51,0.589,positive,True
j_0000352,u_00153,2026-01-17 18:27:00,low,work,light_islamic,at_peace,26,-0.179,negative,True
j_0000353,u_00153,2026-01-21 14:11:00,good,gratitude,universal,distant,85,0.527,positive,True
j_0000354,u_00154,2025-08-01 12:09:00,good,anxiety,universal,,43,-0.001,neutral,True
j_0000355,u_00154,2025-08-05 17:47:00,neutral,gratitude,light_islamic,at_peace,137,0.33,positive,True
j_0000356,u_00154,2025-08-23 21:10:00,good,gratitude,universal,distant,69,0.414,positive,True
j_0000357,u_00154,2025-08-27 08:05:00,grateful,work,light_islamic,at_peace,63,0.278,positive,True
j_0000358,u_00160,2025-06-22 21:14:00,grateful,faith,light_islamic,,50,0.747,positive,True
j_0000359,u_00160,2025-06-23 11:36:00,good,relationships,light_islamic,,83,0.395,positive,True
j_0000360,u_00160,2025-06-25 18:31:00,neutral,anxiety,light_islamic,,32,0.365,positive,True
j_0000361,u_00160,2025-06-27 11:08:00,low,gratitude,light_islamic,at_peace,43,0.048,neutral,True
j_0000362,u_00160,2025-07-01 12:18:00,neutral,anxiety,light_islamic,at_peace,58,0.161,positive,True
j_0000363,u_00160,2025-07-05 20:32:00,low,purpose,light_islamic,at_peace,78,-0.253,negative,True
j_0000364,u_00160,2025-07-10 16:06:00,low,work,universal,at_peace,220,-0.432,negative,True
j_0000365,u_00163,2025-07-31 08:53:00,good,anxiety,universal,,69,0.084,neutral,True
j_0000366,u_00163,2025-08-10 15:01:00,neutral,faith,light_islamic,questioning,29,-0.224,negative,True
j_0000367,u_00163,2025-08-11 08:43:00,good,anxiety,light_islamic,questioning,87,0.206,positive,True
j_0000368,u_00163,2025-08-15 22:15:00,neutral,gratitude,light_islamic,distant,28,0.017,neutral,True
j_0000369,u_00163,2025-08-24 18:13:00,grateful,habits,light_islamic,at_peace,50,0.189,positive,True
j_0000370,u_00165,2025-05-01 12:36:00,neutral,gratitude,universal,,225,0.357,positive,True
j_0000371,u_00165,2025-05-05 10:27:00,very_low,purpose,deeper_faith,at_peace,15,-0.633,negative,True
j_0000372,u_00165,2025-05-06 17:13:00,good,relationships,universal,at_peace,70,0.295,positive,True
j_0000373,u_00165,2025-05-17 17:14:00,neutral,purpose,light_islamic,distant,136,-0.306,negative,True
j_0000374,u_00167,2025-05-23 20:11:00,low,relationships,universal,,26,-0.167,negative,True
j_0000375,u_00167,2025-06-04 12:54:00,neutral,self,deeper_faith,hurting,117,0.022,neutral,True
j_0000376,u_00167,2025-06-05 15:46:00,low,purpose,light_islamic,questioning,38,-0.406,negative,True
j_0000377,u_00167,2025-06-07 15:38:00,neutral,self,deeper_faith,at_peace,61,-0.055,neutral,True
j_0000378,u_00169,2025-04-08 08:29:00,low,work,light_islamic,,86,-0.066,neutral,True
j_0000379,u_00169,2025-04-20 20:51:00,good,purpose,universal,at_peace,78,0.282,positive,True
j_0000380,u_00169,2025-04-21 14:04:00,neutral,self,deeper_faith,at_peace,24,-0.137,neutral,True
j_0000381,u_00169,2025-04-24 21:11:00,grateful,habits,universal,distant,27,0.258,positive,True
j_0000382,u_00169,2025-05-03 12:39:00,good,faith,light_islamic,questioning,54,0.304,positive,True
j_0000383,u_00170,2025-12-15 20:34:00,good,relationships,deeper_faith,,71,0.312,positive,True
j_0000384,u_00170,2026-01-01 12:30:00,good,anxiety,universal,questioning,257,0.349,positive,True
j_0000385,u_00170,2026-01-06 12:30:00,good,faith,light_islamic,at_peace,66,0.199,positive,True
j_0000386,u_00171,2025-09-11 21:53:00,grateful,confidence,universal,,77,0.939,positive,True
j_0000387,u_00171,2025-09-29 08:29:00,good,faith,light_islamic,at_peace,132,0.484,positive,True
j_0000388,u_00171,2025-10-09 18:53:00,neutral,purpose,deeper_faith,at_peace,25,0.199,positive,True
j_0000389,u_00178,2025-02-26 19:32:00,good,anxiety,universal,,41,0.123,neutral,True
j_0000390,u_00178,2025-03-01 13:40:00,neutral,relationships,light_islamic,,98,-0.177,negative,True
j_0000391,u_00178,2025-03-02 08:34:00,neutral,work,deeper_faith,at_peace,88,0.035,neutral,True
j_0000392,u_00178,2025-03-04 07:55:00,good,purpose,universal,distant,393,0.191,positive,True
j_0000393,u_00178,2025-03-28 16:50:00,grateful,confidence,light_islamic,hurting,109,0.817,positive,True
j_0000394,u_00179,2025-10-16 10:21:00,low,purpose,universal,,75,-0.485,negative,True
j_0000395,u_00179,2025-10-17 15:07:00,good,work,universal,,70,0.154,positive,True
j_0000396,u_00179,2025-10-19 07:48:00,good,gratitude,universal,,88,0.51,positive,True
j_0000397,u_00179,2025-10-24 11:06:00,grateful,work,universal,at_peace,107,0.964,positive,True
j_0000398,u_00179,2025-11-01 17:44:00,grateful,purpose,universal,at_peace,82,0.75,positive,True
j_0000399,u_00179,2025-11-04 15:16:00,neutral,purpose,light_islamic,at_peace,77,0.318,positive,True
j_0000400,u_00180,2025-04-20 13:40:00,good,purpose,light_islamic,,39,0.242,positive,True
j_0000401,u_00180,2025-04-22 19:27:00,neutral,self,universal,,70,-0.103,neutral,True
j_0000402,u_00180,2025-04-24 08:28:00,neutral,gratitude,light_islamic,at_peace,56,-0.196,negative,True
j_0000403,u_00180,2025-04-27 21:32:00,neutral,work,universal,at_peace,57,-0.124,neutral,True
j_0000404,u_00180,2025-05-14 21:08:00,good,anxiety,light_islamic,at_peace,33,0.056,neutral,True
j_0000405,u_00182,2025-05-19 19:12:00,good,relationships,universal,,40,0.211,positive,True
j_0000406,u_00182,2025-05-20 18:14:00,low,purpose,deeper_faith,,208,-0.862,negative,True
j_0000407,u_00182,2025-05-23 20:53:00,low,gratitude,light_islamic,at_peace,40,-0.02,neutral,True
j_0000408,u_00182,2025-05-24 15:47:00,low,burnout,light_islamic,at_peace,73,-0.442,negative,True
j_0000409,u_00182,2025-05-26 10:03:00,good,purpose,universal,distant,42,-0.178,negative,True
j_0000410,u_00182,2025-05-29 07:30:00,low,faith,light_islamic,at_peace,166,-0.348,negative,True
j_0000411,u_00182,2025-06-02 19:04:00,neutral,relationships,light_islamic,hurting,73,-0.049,neutral,True
j_0000412,u_00182,2025-06-18 09:07:00,neutral,relationships,universal,at_peace,96,-0.967,negative,True
j_0000413,u_00183,2025-09-20 07:32:00,good,relationships,light_islamic,,39,0.177,positive,True
j_0000414,u_00183,2025-09-25 09:13:00,good,gratitude,light_islamic,at_peace,19,0.289,positive,True
j_0000415,u_00183,2025-09-30 18:05:00,good,burnout,universal,at_peace,148,0.674,positive,True
j_0000416,u_00183,2025-10-09 08:44:00,good,anxiety,universal,questioning,42,0.14,neutral,True
j_0000417,u_00183,2025-10-11 09:46:00,good,self,light_islamic,at_peace,106,0.188,positive,True
j_0000418,u_00183,2025-10-13 13:44:00,neutral,anxiety,light_islamic,distant,139,0.423,positive,True
j_0000419,u_00188,2025-05-31 14:11:00,neutral,work,universal,,48,0.116,neutral,True
j_0000420,u_00188,2025-06-02 16:40:00,good,gratitude,light_islamic,,107,0.574,positive,True
j_0000421,u_00188,2025-06-20 18:49:00,grateful,habits,light_islamic,hurting,12,0.179,positive,True
j_0000422,u_00188,2025-06-29 19:00:00,good,purpose,light_islamic,at_peace,57,0.374,positive,True
j_0000423,u_00190,2025-05-14 11:19:00,neutral,confidence,light_islamic,,60,-0.02,neutral,True
j_0000424,u_00190,2025-05-20 19:41:00,good,anxiety,universal,at_peace,54,0.375,positive,True
j_0000425,u_00190,2025-05-24 17:18:00,grateful,gratitude,light_islamic,at_peace,63,0.293,positive,True
j_0000426,u_00190,2025-05-25 09:22:00,neutral,purpose,light_islamic,hurting,32,-0.289,negative,True
j_0000427,u_00190,2025-06-03 20:35:00,low,confidence,light_islamic,distant,63,-1.0,negative,True
j_0000428,u_00190,2025-06-10 21:24:00,low,burnout,deeper_faith,questioning,55,-0.191,negative,True
j_0000429,u_00195,2025-02-09 19:43:00,neutral,faith,deeper_faith,,45,0.1,neutral,True
j_0000430,u_00195,2025-02-14 07:27:00,neutral,faith,universal,at_peace,141,-0.229,negative,True
j_0000431,u_00195,2025-02-16 14:19:00,low,purpose,universal,hurting,94,-0.57,negative,True
j_0000432,u_00195,2025-02-18 07:16:00,neutral,work,universal,at_peace,74,-0.046,neutral,True
j_0000433,u_00195,2025-02-27 08:05:00,grateful,relationships,universal,questioning,346,0.917,positive,True
j_0000434,u_00196,2025-07-21 21:19:00,good,burnout,deeper_faith,,156,-0.063,neutral,True
j_0000435,u_00196,2025-07-22 21:21:00,neutral,faith,universal,,81,-0.111,neutral,True
j_0000436,u_00196,2025-07-23 14:31:00,very_low,confidence,universal,,69,-0.455,negative,True
j_0000437,u_00196,2025-07-30 21:32:00,neutral,relationships,light_islamic,distant,28,0.275,positive,True
j_0000438,u_00196,2025-08-06 07:32:00,low,habits,universal,at_peace,90,-0.576,negative,True
j_0000439,u_00200,2025-03-11 21:33:00,good,relationships,light_islamic,,30,0.137,neutral,True
j_0000440,u_00200,2025-03-25 15:34:00,neutral,self,universal,at_peace,97,-0.151,negative,True
j_0000441,u_00200,2025-04-05 18:05:00,good,purpose,light_islamic,distant,202,0.306,positive,True
j_0000442,u_00200,2025-04-09 13:14:00,neutral,anxiety,light_islamic,at_peace,80,0.146,neutral,True
j_0000443,u_00204,2025-07-13 11:10:00,neutral,habits,light_islamic,,34,-0.338,negative,True
j_0000444,u_00204,2025-07-15 11:58:00,neutral,faith,deeper_faith,,204,0.154,positive,True
j_0000445,u_00204,2025-07-25 09:05:00,low,relationships,light_islamic,at_peace,160,-0.405,negative,True
j_0000446,u_00204,2025-07-28 12:56:00,neutral,relationships,deeper_faith,distant,80,-0.057,neutral,True
j_0000447,u_00204,2025-08-05 17:02:00,good,gratitude,universal,at_peace,114,0.459,positive,True
j_0000448,u_00204,2025-08-06 15:14:00,good,burnout,light_islamic,distant,115,0.129,neutral,True
j_0000449,u_00205,2025-02-10 19:58:00,good,confidence,light_islamic,,27,0.282,positive,True
j_0000450,u_00205,2025-02-12 12:18:00,good,habits,universal,,88,0.519,positive,True
j_0000451,u_00205,2025-02-14 14:16:00,good,habits,universal,at_peace,194,0.49,positive,True
j_0000452,u_00205,2025-02-17 19:29:00,good,confidence,light_islamic,questioning,163,0.279,positive,True
j_0000453,u_00205,2025-03-03 14:11:00,neutral,burnout,universal,at_peace,52,0.408,positive,True
j_0000454,u_00205,2025-03-04 11:33:00,low,confidence,light_islamic,at_peace,166,-0.217,negative,True
j_0000455,u_00209,2025-12-14 20:07:00,low,self,universal,,79,-0.165,negative,True
j_0000456,u_00209,2025-12-21 21:30:00,low,anxiety,universal,at_peace,45,-0.152,negative,True
j_0000457,u_00209,2025-12-22 13:31:00,good,habits,light_islamic,at_peace,94,0.551,positive,True
j_0000458,u_00209,2025-12-24 13:40:00,good,anxiety,universal,at_peace,20,0.115,neutral,True
j_0000459,u_00209,2025-12-27 18:57:00,very_low,anxiety,universal,distant,143,-0.298,negative,True
j_0000460,u_00210,2025-05-06 15:59:00,neutral,habits,light_islamic,at_peace,55,0.077,neutral,True
j_0000461,u_00210,2025-05-19 09:52:00,neutral,burnout,light_islamic,at_peace,45,0.284,positive,True
j_0000462,u_00210,2025-05-26 18:05:00,neutral,relationships,universal,at_peace,41,0.102,neutral,True
j_0000463,u_00211,2025-04-26 20:27:00,neutral,confidence,universal,,86,-0.167,negative,True
j_0000464,u_00211,2025-05-03 11:30:00,good,gratitude,deeper_faith,at_peace,134,0.263,positive,True
j_0000465,u_00211,2025-05-05 09:45:00,grateful,confidence,universal,hurting,27,0.735,positive,True
j_0000466,u_00211,2025-05-12 09:37:00,good,confidence,universal,at_peace,247,0.406,positive,True
j_0000467,u_00211,2025-05-18 15:53:00,good,relationships,light_islamic,questioning,171,0.041,neutral,True
j_0000468,u_00211,2025-05-22 11:14:00,neutral,anxiety,light_islamic,at_peace,105,0.094,neutral,True
j_0000469,u_00213,2025-08-31 21:33:00,neutral,burnout,universal,,30,-0.353,negative,True
j_0000470,u_00213,2025-09-01 16:32:00,neutral,habits,light_islamic,,62,0.274,positive,True
j_0000471,u_00213,2025-09-15 17:42:00,good,anxiety,universal,distant,57,0.294,positive,True
j_0000472,u_00213,2025-09-25 10:48:00,grateful,habits,light_islamic,distant,44,0.349,positive,True
j_0000473,u_00215,2025-05-09 16:30:00,good,burnout,light_islamic,,108,0.25,positive,True
j_0000474,u_00215,2025-05-15 15:56:00,good,purpose,light_islamic,questioning,290,0.389,positive,True
