notification_id,user_id,sent_at,notification_type,delivery_status,tapped,tapped_at
n_0000354,u_00889,2025-04-16 19:00:00,daily_reflection,delivered,False,
n_0000355,u_00099,2025-04-28 10:00:00,daily_reflection,failed,False,
n_0000356,u_00099,2025-04-25 08:00:00,programme_day,delivered,False,
n_0000357,u_00099,2025-04-08 18:00:00,programme_day,delivered,False,
n_0000358,u_02057,2025-12-24 14:00:00,programme_day,delivered,True,2025-12-24 15:01:00
n_0000359,u_02057,2025-12-19 12:00:00,inspire,delivered,False,
n_0000360,u_02057,2026-01-08 08:00:00,programme_day,delivered,True,2026-01-08 09:24:00
n_0000361,u_02606,2025-11-06 16:00:00,programme_day,delivered,False,
n_0000362,u_02606,2025-10-27 10:00:00,daily_reflection,delivered,False,
n_0000363,u_02606,2025-10-23 18:00:00,daily_reflection,delivered,False,
n_0000364,u_00960,2025-03-07 11:00:00,daily_reflection,delivered,False,
n_0000365,u_00960,2025-03-08 17:00:00,inspire,delivered,False,
n_0000366,u_01912,2025-12-19 11:00:00,programme_day,failed,False,
n_0000367,u_01912,2025-12-26 16:00:00,programme_day,delivered,False,
n_0000368,u_02497,2025-06-28 16:00:00,daily_reflection,delivered,False,
n_0000369,u_00773,2025-03-03 09:00:00,inspire,delivered,True,2025-03-03 09:34:00
n_0000370,u_00773,2025-03-19 16:00:00,daily_reflection,failed,False,
n_0000371,u_00773,2025-02-26 17:00:00,inspire,delivered,False,
n_0000372,u_01445,2025-11-14 17:00:00,daily_reflection,delivered,False,
n_0000373,u_00156,2025-11-29 10:00:00,inspire,delivered,False,
n_0000374,u_00761,2025-10-19 12:00:00,daily_reflection,delivered,False,
n_0000375,u_01644,2025-10-15 20:00:00,daily_reflection,delivered,False,
n_0000376,u_01143,2025-09-24 14:00:00,inspire,delivered,False,
n_0000377,u_01143,2025-09-04 14:00:00,daily_reflection,delivered,False,
n_0000378,u_02437,2025-05-29 13:00:00,inspire,delivered,True,2025-05-29 14:49:00
n_0000379,u_02437,2025-05-26 19:00:00,daily_reflection,delivered,True,2025-05-26 21:27:00
n_0000380,u_02437,2025-05-20 15:00:00,inspire,delivered,False,
n_0000381,u_01991,2025-11-12 13:00:00,programme_day,delivered,False,
n_0000382,u_01991,2025-11-07 20:00:00,inspire,failed,False,
n_0000383,u_01991,2025-11-12 16:00:00,inspire,delivered,False,
n_0000384,u_00284,2025-06-24 13:00:00,daily_reflection,delivered,False,
n_0000385,u_00284,2025-06-07 14:00:00,programme_day,delivered,False,
n_0000386,u_00284,2025-06-15 15:00:00,daily_reflection,delivered,True,2025-06-15 17:42:00
n_0000387,u_00609,2025-11-25 16:00:00,daily_reflection,delivered,False,
n_0000388,u_02405,2025-03-07 20:00:00,daily_reflection,delivered,False,
n_0000389,u_02405,2025-03-06 08:00:00,daily_reflection,delivered,False,
n_0000390,u_00469,2025-03-13 12:00:00,daily_reflection,delivered,False,
n_0000391,u_01166,2025-09-02 08:00:00,daily_reflection,delivered,True,2025-09-02 08:01:00
n_0000392,u_00035,2025-09-07 19:00:00,daily_reflection,delivered,True,2025-09-07 21:21:00
n_0000393,u_00035,2025-09-23 11:00:00,programme_day,delivered,False,
n_0000394,u_00035,2025-09-21 12:00:00,daily_reflection,delivered,False,
n_0000395,u_01297,2025-05-05 09:00:00,programme_day,delivered,False,
n_0000396,u_00852,2025-07-15 19:00:00,daily_reflection,delivered,False,
n_0000397,u_02439,2025-09-11 15:00:00,daily_reflection,delivered,False,
n_0000398,u_02439,2025-09-19 19:00:00,inspire,delivered,True,2025-09-19 20:20:00
n_0000399,u_02439,2025-09-22 15:00:00,inspire,delivered,False,
n_0000400,u_00580,2025-06-27 14:00:00,daily_reflection,delivered,True,2025-06-27 16:52:00
n_0000401,u_00580,2025-07-24 09:00:00,programme_day,failed,False,
n_0000402,u_02743,2025-04-18 12:00:00,daily_reflection,delivered,True,2025-04-18 14:46:00
n_0000403,u_02743,2025-04-12 17:00:00,inspire,delivered,False,
n_0000404,u_02743,2025-03-29 11:00:00,daily_reflection,failed,False,
n_0000405,u_01483,2025-07-26 20:00:00,inspire,delivered,False,
n_0000406,u_01483,2025-08-09 12:00:00,daily_reflection,delivered,False,
n_0000407,u_01483,2025-07-28 12:00:00,daily_reflection,failed,False,
n_0000408,u_02916,2025-08-07 17:00:00,daily_reflection,delivered,False,
n_0000409,u_02916,2025-07-22 10:00:00,daily_reflection,delivered,True,2025-07-22 10:26:00
n_0000410,u_02916,2025-07-23 17:00:00,daily_reflection,delivered,False,
n_0000411,u_00002,2025-03-20 17:00:00,daily_reflection,delivered,False,
n_0000412,u_01964,2025-10-14 10:00:00,inspire,delivered,False,
n_0000413,u_01964,2025-10-22 17:00:00,inspire,delivered,False,
n_0000414,u_01674,2025-05-19 14:00:00,inspire,delivered,False,
n_0000415,u_01674,2025-05-16 12:00:00,inspire,delivered,False,
n_0000416,u_02446,2025-07-09 18:00:00,daily_reflection,delivered,False,
n_0000417,u_02446,2025-07-15 08:00:00,inspire,delivered,False,
n_0000418,u_02446,2025-07-19 12:00:00,daily_reflection,delivered,False,
n_0000419,u_02986,2025-04-11 18:00:00,inspire,delivered,False,
n_0000420,u_02986,2025-03-29 19:00:00,inspire,delivered,True,2025-03-29 19:17:00
n_0000421,u_00053,2025-12-20 10:00:00,programme_day,delivered,True,2025-12-20 10:43:00
n_0000422,u_00053,2025-12-19 16:00:00,inspire,delivered,False,
n_0000423,u_00053,2025-12-27 12:00:00,daily_reflection,delivered,False,
n_0000424,u_02589,2025-08-22 12:00:00,inspire,delivered,True,2025-08-22 13:18:00
n_0000425,u_02589,2025-09-07 18:00:00,inspire,delivered,False,
n_0000426,u_02589,2025-09-03 10:00:00,programme_day,delivered,True,2025-09-03 10:32:00
n_0000427,u_01647,2025-09-03 13:00:00,daily_reflection,delivered,True,2025-09-03 13:46:00
n_0000428,u_01647,2025-08-23 15:00:00,daily_reflection,delivered,False,
n_0000429,u_00877,2025-04-30 12:00:00,programme_day,delivered,False,
n_0000430,u_00877,2025-04-12 19:00:00,inspire,delivered,True,2025-04-12 21:18:00
n_0000431,u_02706,2025-10-11 12:00:00,daily_reflection,delivered,False,
n_0000432,u_02706,2025-11-02 08:00:00,inspire,delivered,False,
n_0000433,u_02645,2025-09-03 09:00:00,programme_day,delivered,False,
n_0000434,u_02927,2025-03-25 18:00:00,inspire,delivered,True,2025-03-25 19:44:00
n_0000435,u_00847,2025-03-29 16:00:00,inspire,delivered,False,
n_0000436,u_00847,2025-04-27 18:00:00,daily_reflection,delivered,False,
n_0000437,u_01474,2025-07-09 09:00:00,inspire,delivered,True,2025-07-09 09:58:00
n_0000438,u_01474,2025-07-03 09:00:00,programme_day,delivered,False,
n_0000439,u_01031,2025-02-01 08:00:00,daily_reflection,delivered,True,2025-02-01 09:51:00
n_0000440,u_01574,2025-08-24 08:00:00,inspire,delivered,False,
n_0000441,u_01574,2025-08-24 09:00:00,programme_day,delivered,False,
n_0000442,u_01574,2025-08-06 08:00:00,programme_day,delivered,False,
n_0000443,u_00911,2025-09-10 14:00:00,daily_reflection,delivered,False,
n_0000444,u_00911,2025-09-11 13:00:00,daily_reflection,delivered,False,
n_0000445,u_00911,2025-08-20 10:00:00,daily_reflection,delivered,False,
n_0000446,u_01438,2025-07-30 14:00:00,daily_reflection,delivered,False,
n_0000447,u_01438,2025-07-27 10:00:00,daily_reflection,delivered,False,
n_0000448,u_01438,2025-07-14 13:00:00,programme_day,delivered,False,
n_0000449,u_01308,2025-01-18 11:00:00,programme_day,delivered,True,2025-01-18 11:37:00
n_0000450,u_01308,2025-01-08 08:00:00,daily_reflection,delivered,False,
n_0000451,u_00771,2025-07-09 16:00:00,daily_reflection,delivered,False,
n_0000452,u_00771,2025-07-12 08:00:00,programme_day,delivered,True,2025-07-12 09:03:00
n_0000453,u_02321,2025-04-28 15:00:00,programme_day,delivered,False,
n_0000454,u_02321,2025-04-29 18:00:00,programme_day,delivered,False,
n_0000455,u_02321,2025-05-14 20:00:00,programme_day,delivered,False,
n_0000456,u_01100,2025-11-19 11:00:00,inspire,delivered,False,
n_0000457,u_01100,2025-10-26 10:00:00,inspire,delivered,True,2025-10-26 11:38:00
n_0000458,u_02016,2025-11-29 09:00:00,daily_reflection,delivered,False,
n_0000459,u_02016,2025-11-17 19:00:00,daily_reflection,delivered,True,2025-11-17 19:37:00
n_0000460,u_02016,2025-12-09 20:00:00,daily_reflection,delivered,False,
n_0000461,u_02924,2025-08-01 15:00:00,inspire,delivered,False,
n_0000462,u_00965,2025-02-05 14:00:00,inspire,delivered,False,
n_0000463,u_00965,2025-02-23 11:00:00,programme_day,delivered,True,2025-02-23 11:49:00
n_0000464,u_00965,2025-02-12 18:00:00,daily_reflection,delivered,False,
n_0000465,u_02513,2025-09-08 10:00:00,inspire,delivered,False,
n_0000466,u_02513,2025-08-29 10:00:00,daily_reflection,delivered,False,
n_0000467,u_00667,2025-02-16 20:00:00,inspire,delivered,False,
n_0000468,u_00667,2025-02-21 19:00:00,inspire,delivered,False,
n_0000469,u_02684,2025-11-19 12:00:00,daily_reflection,delivered,False,
n_0000470,u_00553,2025-11-16 09:00:00,daily_reflection,delivered,False,
n_0000471,u_00553,2025-11-08 13:00:00,inspire,delivered,False,
n_0000472,u_00208,2025-06-26 15:00:00,daily_reflection,delivered,False,
n_0000473,u_00630,2025-11-23 14:00:00,daily_reflection,delivered,True,2025-11-23 15:36:00
n_0000474,u_00334,2025-10-29 16:00:00,daily_reflection,delivered,False,
n_0000475,u_00334,2025-11-15 18:00:00,inspire,delivered,True,2025-11-15 18:30:00
n_0000476,u_00334,2025-11-17 20:00:00,inspire,delivered,False,
n_0000477,u_00627,2025-09-16 17:00:00,daily_reflection,delivered,False,
n_0000478,u_00627,2025-09-02 19:00:00,programme_day,delivered,False,
n_0000479,u_00627,2025-09-18 17:00:00,inspire,delivered,False,
n_0000480,u_01556,2025-12-06 10:00:00,daily_reflection,delivered,True,2025-12-06 10:48:00
n_0000481,u_00742,2025-10-20 17:00:00,inspire,delivered,False,
n_0000482,u_00742,2025-11-02 19:00:00,daily_reflection,delivered,True,2025-11-02 20:39:00
n_0000483,u_00742,2025-11-15 13:00:00,inspire,delivered,True,2025-11-15 14:35:00
n_0000484,u_00631,2025-06-15 14:00:00,daily_reflection,delivered,True,2025-06-15 14:59:00
n_0000485,u_00631,2025-06-19 16:00:00,programme_day,delivered,False,
n_0000486,u_00631,2025-06-11 15:00:00,programme_day,delivered,False,
n_0000487,u_01104,2025-05-11 19:00:00,daily_reflection,delivered,True,2025-05-11 20:27:00
n_0000488,u_00244,2025-05-31 15:00:00,inspire,delivered,False,
n_0000489,u_00244,2025-05-23 14:00:00,programme_day,delivered,False,
n_0000490,u_01837,2025-04-06 15:00:00,daily_reflection,delivered,False,
n_0000491,u_01837,2025-04-11 08:00:00,programme_day,delivered,False,
n_0000492,u_01837,2025-04-03 16:00:00,inspire,delivered,False,
n_0000493,u_02108,2025-04-16 10:00:00,programme_day,delivered,False,
n_0000494,u_02108,2025-03-26 09:00:00,inspire,delivered,True,2025-03-26 11:04:00
n_0000495,u_02937,2025-11-22 11:00:00,inspire,delivered,False,
n_0000496,u_02937,2025-12-04 20:00:00,daily_reflection,delivered,False,
n_0000497,u_02937,2025-11-16 15:00:00,inspire,delivered,False,
n_0000498,u_00841,2026-01-08 14:00:00,daily_reflection,delivered,True,2026-01-08 15:01:00
n_0000499,u_01819,2025-04-21 11:00:00,daily_reflection,delivered,False,
n_0000500,u_01819,2025-04-25 11:00:00,inspire,delivered,False,
n_0000501,u_01300,2025-11-17 10:00:00,daily_reflection,delivered,False,
n_0000502,u_01300,2025-11-03 12:00:00,programme_day,delivered,True,2025-11-03 12:59:00
n_0000503,u_00464,2025-04-16 17:00:00,programme_day,delivered,False,
n_0000504,u_00464,2025-05-11 13:00:00,daily_reflection,delivered,False,
n_0000505,u_02530,2025-10-30 18:00:00,daily_reflection,delivered,False,
n_0000506,u_02530,2025-10-09 18:00:00,programme_day,delivered,True,2025-10-09 19:28:00
n_0000507,u_02872,2025-12-22 17:00:00,programme_day,delivered,True,2025-12-22 19:05:00
n_0000508,u_02872,2025-12-17 11:00:00,inspire,delivered,False,
n_0000509,u_02872,2025-12-04 14:00:00,daily_reflection,delivered,False,
n_0000510,u_01908,2025-03-19 11:00:00,programme_day,delivered,True,2025-03-19 12:26:00
n_0000511,u_02592,2025-10-02 14:00:00,programme_day,delivered,False,
n_0000512,u_02592,2025-10-02 13:00:00,programme_day,delivered,False,
n_0000513,u_02592,2025-09-26 08:00:00,daily_reflection,delivered,True,2025-09-26 09:27:00
n_0000514,u_02377,2025-07-13 18:00:00,inspire,delivered,False,
n_0000515,u_02377,2025-07-07 13:00:00,daily_reflection,delivered,False,
n_0000516,u_02117,2025-02-06 15:00:00,inspire,delivered,False,
n_0000517,u_02117,2025-01-19 15:00:00,programme_day,delivered,False,
n_0000518,u_02117,2025-01-20 11:00:00,daily_reflection,delivered,False,
n_0000519,u_00078,2025-10-08 09:00:00,daily_reflection,delivered,True,2025-10-08 11:28:00
n_0000520,u_01728,2025-12-30 19:00:00,inspire,delivered,False,
n_0000521,u_01336,2026-01-04 09:00:00,daily_reflection,delivered,True,2026-01-04 11:58:00
n_0000522,u_00775,2025-10-24 11:00:00,daily_reflection,delivered,False,
n_0000523,u_00775,2025-10-17 08:00:00,daily_reflection,delivered,False,
n_0000524,u_00775,2025-10-14 19:00:00,inspire,delivered,False,
n_0000525,u_01961,2025-09-07 20:00:00,daily_reflection,delivered,True,2025-09-07 22:49:00
n_0000526,u_01961,2025-09-20 17:00:00,daily_reflection,delivered,False,
n_0000527,u_01874,2025-11-12 20:00:00,daily_reflection,delivered,False,
n_0000528,u_01936,2025-10-26 18:00:00,programme_day,delivered,False,
n_0000529,u_01936,2025-10-13 12:00:00,inspire,delivered,False,
n_0000530,u_01936,2025-11-07 10:00:00,programme_day,delivered,False,
n_0000531,u_00639,2025-01-29 14:00:00,inspire,delivered,False,
n_0000532,u_00639,2025-01-14 09:00:00,programme_day,delivered,False,
n_0000533,u_00419,2025-09-20 18:00:00,daily_reflection,delivered,False,
n_0000534,u_02745,2025-12-10 09:00:00,daily_reflection,delivered,True,2025-12-10 11:42:00
n_0000535,u_02745,2025-12-19 18:00:00,inspire,delivered,False,
n_0000536,u_02745,2025-12-23 09:00:00,programme_day,delivered,False,
n_0000537,u_02629,2026-01-17 18:00:00,programme_day,delivered,False,
n_0000538,u_02629,2026-01-13 15:00:00,daily_reflection,delivered,False,
n_0000539,u_02757,2025-03-07 15:00:00,programme_day,delivered,False,
n_0000540,u_02757,2025-03-11 17:00:00,daily_reflection,delivered,False,
n_0000541,u_01121,2025-08-12 11:00:00,programme_day,delivered,True,2025-08-12 13:13:00
n_0000542,u_01121,2025-08-28 17:00:00,daily_reflection,delivered,False,
n_0000543,u_01417,2025-12-03 08:00:00,programme_day,delivered,False,
n_0000544,u_01417,2025-12-10 17:00:00,daily_reflection,delivered,False,
n_0000545,u_01417,2025-11-24 12:00:00,daily_reflection,delivered,False,
n_0000546,u_00411,2025-05-07 14:00:00,daily_reflection,delivered,False,
n_0000547,u_02812,2025-04-03 15:00:00,inspire,delivered,False,
n_0000548,u_02812,2025-04-01 12:00:00,programme_day,delivered,False,
n_0000549,u_01822,2025-06-13 17:00:00,programme_day,delivered,False,
n_0000550,u_01822,2025-06-10 17:00:00,daily_reflection,delivered,True,2025-06-10 17:17:00
n_0000551,u_01106,2025-11-30 17:00:00,daily_reflection,delivered,False,
n_0000552,u_01106,2025-11-25 18:00:00,daily_reflection,delivered,False,
n_0000553,u_01106,2025-12-13 16:00:00,programme_day,delivered,True,2025-12-13 18:58:00
n_0000554,u_00194,2025-05-15 19:00:00,programme_day,delivered,False,
n_0000555,u_00194,2025-04-30 19:00:00,daily_reflection,delivered,False,
n_0000556,u_01115,2025-12-03 08:00:00,programme_day,delivered,False,
n_0000557,u_01115,2025-12-21 09:00:00,inspire,delivered,False,
n_0000558,u_01139,2025-09-12 17:00:00,daily_reflection,delivered,False,
n_0000559,u_00925,2025-06-06 13:00:00,programme_day,failed,False,
n_0000560,u_00925,2025-06-23 19:00:00,daily_reflection,delivered,False,
n_0000561,u_00815,2025-08-01 20:00:00,daily_reflection,delivered,True,2025-08-01 22:44:00
n_0000562,u_00815,2025-07-26 14:00:00,inspire,delivered,False,
n_0000563,u_02037,2025-06-08 12:00:00,daily_reflection,delivered,False,
n_0000564,u_02037,2025-06-20 14:00:00,programme_day,delivered,True,2025-06-20 16:06:00
n_0000565,u_02037,2025-05-28 13:00:00,daily_reflection,delivered,False,
n_0000566,u_01374,2025-11-06 12:00:00,daily_reflection,delivered,True,2025-11-06 13:53:00
n_0000567,u_00648,2025-05-08 13:00:00,inspire,delivered,False,
n_0000568,u_01198,2025-04-04 08:00:00,inspire,delivered,False,
n_0000569,u_02254,2025-08-13 16:00:00,daily_reflection,failed,False,
n_0000570,u_02254,2025-07-29 12:00:00,inspire,delivered,True,2025-07-29 12:36:00
n_0000571,u_01225,2025-05-06 13:00:00,inspire,delivered,False,
n_0000572,u_01225,2025-05-25 18:00:00,inspire,delivered,False,
n_0000573,u_01225,2025-05-13 17:00:00,daily_reflection,delivered,False,
n_0000574,u_02832,2025-10-13 12:00:00,inspire,delivered,False,
n_0000575,u_01785,2025-06-03 10:00:00,inspire,delivered,False,
n_0000576,u_01785,2025-05-24 09:00:00,inspire,delivered,True,2025-05-24 09:58:00
n_0000577,u_00162,2025-11-22 10:00:00,daily_reflection,failed,False,
n_0000578,u_00162,2025-12-01 13:00:00,inspire,delivered,False,
n_0000579,u_00162,2025-11-27 11:00:00,daily_reflection,delivered,True,2025-11-27 12:04:00
n_0000580,u_02093,2025-03-19 20:00:00,inspire,delivered,True,2025-03-19 20:26:00
n_0000581,u_02093,2025-02-24 08:00:00,programme_day,delivered,False,
n_0000582,u_02093,2025-03-14 14:00:00,daily_reflection,delivered,False,
n_0000583,u_02013,2025-02-03 18:00:00,daily_reflection,delivered,True,2025-02-03 18:38:00
n_0000584,u_02401,2025-11-29 14:00:00,daily_reflection,delivered,True,2025-11-29 14:24:00
n_0000585,u_02401,2025-11-19 13:00:00,programme_day,delivered,True,2025-11-19 13:08:00
n_0000586,u_00987,2025-06-14 14:00:00,programme_day,delivered,True,2025-06-14 15:58:00
n_0000587,u_00987,2025-06-11 13:00:00,inspire,delivered,False,
n_0000588,u_00987,2025-07-01 12:00:00,daily_reflection,delivered,False,
n_0000589,u_00448,2025-10-28 18:00:00,programme_day,delivered,False,
n_0000590,u_00448,2025-11-06 16:00:00,programme_day,delivered,True,2025-11-06 18:15:00
n_0000591,u_02577,2025-04-28 16:00:00,inspire,delivered,False,
n_0000592,u_02577,2025-04-18 11:00:00,daily_reflection,delivered,False,
n_0000593,u_01293,2025-04-02 11:00:00,daily_reflection,delivered,False,
n_0000594,u_01293,2025-04-05 17:00:00,daily_reflection,delivered,False,
n_0000595,u_01197,2025-06-14 13:00:00,inspire,delivered,True,2025-06-14 14:45:00
n_0000596,u_00926,2025-02-13 17:00:00,daily_reflection,delivered,False,
n_0000597,u_00926,2025-03-10 08:00:00,programme_day,delivered,False,
n_0000598,u_02984,2025-11-16 09:00:00,daily_reflection,delivered,False,
n_0000599,u_01253,2025-05-22 10:00:00,programme_day,delivered,False,
n_0000600,u_02575,2025-07-11 14:00:00,daily_reflection,delivered,False,
n_0000601,u_00832,2025-05-02 10:00:00,inspire,delivered,False,
n_0000602,u_00832,2025-05-17 13:00:00,daily_reflection,delivered,True,2025-05-17 14:30:00
n_0000603,u_00832,2025-05-03 18:00:00,inspire,delivered,False,
n_0000604,u_00178,2025-03-16 20:00:00,daily_reflection,delivered,True,2025-03-16 20:35:00
n_0000605,u_00452,2025-03-01 16:00:00,programme_day,delivered,False,
n_0000606,u_00452,2025-03-05 14:00:00,daily_reflection,delivered,False,
n_0000607,u_01050,2025-03-09 15:00:00,programme_day,delivered,True,2025-03-09 15:08:00
n_0000608,u_01050,2025-03-28 18:00:00,inspire,delivered,False,
n_0000609,u_01050,2025-03-16 17:00:00,programme_day,delivered,False,
n_0000610,u_00116,2025-09-28 17:00:00,programme_day,delivered,False,
n_0000611,u_00116,2025-10-04 12:00:00,daily_reflection,delivered,True,2025-10-04 12:16:00
n_0000612,u_00863,2025-12-30 15:00:00,daily_reflection,delivered,False,
n_0000613,u_00863,2025-12-31 10:00:00,inspire,delivered,True,2025-12-31 10:45:00
n_0000614,u_00863,2025-12-20 19:00:00,daily_reflection,delivered,True,2025-12-20 21:47:00
n_0000615,u_01719,2025-04-21 18:00:00,daily_reflection,delivered,False,
n_0000616,u_02453,2025-07-04 10:00:00,daily_reflection,delivered,False,
n_0000617,u_02451,2025-10-05 16:00:00,inspire,delivered,False,
n_0000618,u_02451,2025-09-30 13:00:00,inspire,delivered,True,2025-09-30 15:57:00
