user_id,signup_date,cohort_month,platform,country,cohort,onboarding_version,onboarding_path,knows_mbti,mbti,faith_level,social_energy,extrovert_score,religiosity_score,onboarding_completed,activated
u_00221,2025-07-10,2025-07,ios,ID,variant,lower_friction,test_or_skip,False,,spiritual,introvert,42.4,48.9,True,False
u_00222,2025-01-30,2025-01,android,CA,control,baseline,mandatory_test,False,,devoted,ambivert,25.7,59.7,True,True
u_00223,2025-07-03,2025-07,ios,MY,control,baseline,mandatory_test,True,ENFP,practicing,extrovert,45.4,58.9,True,False
u_00224,2025-05-29,2025-05,ios,US,control,baseline,mandatory_test,False,,practicing,introvert,36.8,71.0,True,True
u_00225,2025-07-13,2025-07,android,AU,variant,lower_friction,self_select,True,ENTJ,practicing,deep_introvert,64.2,39.9,True,False
u_00226,2025-05-15,2025-05,android,ID,variant,lower_friction,test_or_skip,False,,practicing,extrovert,55.0,50.5,True,False
u_00227,2025-09-03,2025-09,ios,MY,control,baseline,mandatory_test,True,ENTP,spiritual,ambivert,56.7,23.2,True,True
u_00228,2025-07-17,2025-07,android,AE,variant,lower_friction,test_or_skip,False,,practicing,deep_extrovert,66.7,93.7,True,True
u_00229,2025-09-06,2025-09,android,US,variant,lower_friction,test_or_skip,False,,practicing,introvert,21.6,39.4,True,False
u_00230,2025-01-18,2025-01,ios,SG,variant,lower_friction,self_select,True,INTJ,practicing,extrovert,41.1,67.1,True,False
u_00231,2025-12-10,2025-12,ios,ID,variant,lower_friction,self_select,True,ISFP,devoted,introvert,60.7,62.4,True,True
u_00232,2025-01-01,2025-01,ios,UK,variant,lower_friction,self_select,True,ESFJ,practicing,ambivert,45.3,100.0,True,True
u_00233,2025-06-16,2025-06,ios,AE,variant,lower_friction,test_or_skip,False,,devoted,introvert,54.6,46.1,False,False
u_00234,2025-04-15,2025-04,android,AE,control,baseline,mandatory_test,True,INFJ,practicing,ambivert,53.3,59.5,True,True
u_00235,2025-02-04,2025-02,ios,SG,variant,lower_friction,test_or_skip,False,,practicing,ambivert,47.5,58.0,False,True
u_00236,2025-01-13,2025-01,android,US,control,baseline,mandatory_test,True,INFJ,practicing,ambivert,82.1,42.4,True,False
u_00237,2025-09-19,2025-09,ios,ID,control,baseline,mandatory_test,False,,spiritual,extrovert,36.5,54.5,True,True
u_00238,2025-03-26,2025-03,ios,ID,variant,lower_friction,test_or_skip,False,,cultural,deep_introvert,33.5,50.5,True,True
u_00239,2025-05-29,2025-05,ios,US,control,baseline,mandatory_test,False,,practicing,deep_introvert,60.6,92.2,True,False
u_00240,2025-11-15,2025-11,web,UK,control,baseline,mandatory_test,True,INFJ,practicing,introvert,58.5,85.3,False,False
u_00241,2025-07-05,2025-07,ios,AE,control,baseline,mandatory_test,True,INFJ,practicing,extrovert,9.2,65.1,True,True
u_00242,2025-08-15,2025-08,ios,US,variant,lower_friction,self_select,True,ESFJ,practicing,extrovert,69.7,42.1,True,True
u_00243,2025-01-14,2025-01,android,UK,control,baseline,mandatory_test,False,,practicing,deep_extrovert,21.6,39.6,False,False
u_00244,2025-05-15,2025-05,android,AE,control,baseline,mandatory_test,False,,devoted,deep_introvert,67.0,66.5,True,False
u_00245,2025-06-25,2025-06,android,UK,control,baseline,mandatory_test,False,,practicing,extrovert,37.4,36.9,True,False
u_00246,2025-06-01,2025-06,ios,US,control,baseline,mandatory_test,False,,practicing,deep_introvert,52.3,70.8,True,True
u_00247,2025-01-06,2025-01,android,CA,variant,lower_friction,self_select,True,ENTP,practicing,deep_extrovert,21.8,72.4,True,True
u_00248,2025-07-03,2025-07,web,US,control,baseline,mandatory_test,True,ENTP,deep_seeker,ambivert,76.2,50.6,True,True
u_00249,2025-09-01,2025-09,ios,US,control,baseline,mandatory_test,True,ENTJ,practicing,extrovert,29.9,42.1,False,False
u_00250,2025-11-04,2025-11,android,AU,control,baseline,mandatory_test,True,ISTP,spiritual,introvert,60.6,35.4,False,False
u_00251,2025-12-02,2025-12,ios,ID,control,baseline,mandatory_test,True,ESTP,practicing,introvert,54.1,50.3,True,False
u_00252,2025-06-06,2025-06,ios,AE,control,baseline,mandatory_test,True,ESTJ,devoted,ambivert,68.2,20.7,True,False
u_00253,2025-06-09,2025-06,web,MY,variant,lower_friction,test_or_skip,False,,practicing,deep_introvert,48.1,37.2,True,False
u_00254,2025-11-30,2025-11,ios,SG,control,baseline,mandatory_test,False,,spiritual,extrovert,39.6,50.0,True,True
u_00255,2025-05-13,2025-05,android,US,variant,lower_friction,test_or_skip,False,,devoted,deep_extrovert,57.4,55.2,False,False
u_00256,2025-03-26,2025-03,ios,MY,control,baseline,mandatory_test,True,ESTP,devoted,introvert,67.7,28.3,True,False
u_00257,2025-02-05,2025-02,ios,ID,variant,lower_friction,self_select,True,ENTP,devoted,deep_introvert,80.1,47.5,True,True
u_00258,2025-12-16,2025-12,android,SG,variant,lower_friction,test_or_skip,False,,spiritual,ambivert,69.3,56.4,True,True
u_00259,2025-06-11,2025-06,ios,US,control,baseline,mandatory_test,False,,cultural,ambivert,38.7,90.6,False,False
u_00260,2025-10-14,2025-10,android,SG,control,baseline,mandatory_test,False,,practicing,deep_extrovert,66.0,21.9,True,True
u_00261,2025-06-22,2025-06,android,US,variant,lower_friction,self_select,True,ENFJ,practicing,introvert,55.5,96.4,True,True
u_00262,2025-12-15,2025-12,android,ID,variant,lower_friction,self_select,True,INTJ,practicing,ambivert,47.7,65.0,True,False
u_00263,2025-09-21,2025-09,ios,UK,variant,lower_friction,self_select,True,INTJ,practicing,introvert,54.2,85.4,True,True
u_00264,2025-02-12,2025-02,ios,CA,variant,lower_friction,self_select,True,ISTJ,practicing,ambivert,82.6,61.6,True,False
u_00265,2025-01-18,2025-01,android,MY,control,baseline,mandatory_test,False,,practicing,extrovert,66.3,28.4,True,False
u_00266,2025-11-06,2025-11,android,AU,variant,lower_friction,test_or_skip,False,,practicing,extrovert,38.2,12.9,True,True
u_00267,2025-09-20,2025-09,android,MY,control,baseline,mandatory_test,True,INFJ,practicing,ambivert,33.8,57.8,True,False
u_00268,2025-03-23,2025-03,ios,UK,control,baseline,mandatory_test,False,,spiritual,ambivert,72.5,56.6,False,False
u_00269,2025-01-25,2025-01,ios,UK,control,baseline,mandatory_test,False,,practicing,deep_introvert,73.6,33.2,False,False
u_00270,2025-08-30,2025-08,ios,US,variant,lower_friction,test_or_skip,False,,cultural,ambivert,45.9,55.3,True,True
u_00271,2025-11-13,2025-11,android,AE,variant,lower_friction,test_or_skip,False,,cultural,ambivert,60.6,100.0,False,False
u_00272,2025-05-30,2025-05,ios,MY,variant,lower_friction,test_or_skip,False,,deep_seeker,deep_extrovert,66.6,63.8,True,False
u_00273,2025-01-25,2025-01,android,MY,variant,lower_friction,test_or_skip,False,,devoted,introvert,87.2,90.6,False,False
u_00274,2025-12-16,2025-12,ios,US,variant,lower_friction,self_select,True,INFP,practicing,deep_extrovert,42.5,54.6,True,True
u_00275,2025-10-20,2025-10,ios,AE,variant,lower_friction,test_or_skip,False,,practicing,ambivert,36.8,54.9,False,False
u_00276,2025-05-25,2025-05,web,UK,control,baseline,mandatory_test,False,,cultural,deep_introvert,32.3,83.4,False,False
u_00277,2025-04-02,2025-04,ios,MY,control,baseline,mandatory_test,True,ENFJ,practicing,ambivert,60.5,67.0,True,True
u_00278,2025-09-02,2025-09,android,US,control,baseline,mandatory_test,False,,practicing,ambivert,26.0,45.0,True,False
u_00279,2025-01-27,2025-01,ios,AU,control,baseline,mandatory_test,False,,devoted,deep_extrovert,80.5,78.9,True,False
u_00280,2025-10-13,2025-10,web,AU,control,baseline,mandatory_test,True,INFJ,spiritual,introvert,24.8,52.6,False,False
u_00281,2025-01-13,2025-01,android,SG,variant,lower_friction,test_or_skip,False,,practicing,ambivert,80.2,83.8,False,False
u_00282,2025-09-11,2025-09,ios,CA,control,baseline,mandatory_test,False,,practicing,extrovert,42.2,49.1,True,True
u_00283,2025-12-17,2025-12,android,US,variant,lower_friction,test_or_skip,False,,spiritual,ambivert,22.5,98.1,False,False
u_00284,2025-06-01,2025-06,ios,UK,variant,lower_friction,test_or_skip,False,,spiritual,ambivert,69.3,41.4,False,False
u_00285,2025-02-08,2025-02,android,AU,variant,lower_friction,self_select,True,ISFJ,practicing,deep_introvert,91.2,37.9,True,False
u_00286,2025-02-28,2025-02,ios,SG,variant,lower_friction,test_or_skip,False,,spiritual,extrovert,16.4,65.5,True,True
u_00287,2025-11-25,2025-11,android,CA,variant,lower_friction,self_select,True,ESTJ,cultural,ambivert,96.8,62.9,True,False
u_00288,2025-02-10,2025-02,android,US,control,baseline,mandatory_test,True,INFJ,devoted,ambivert,57.2,48.6,True,True
u_00289,2025-07-23,2025-07,ios,SG,variant,lower_friction,test_or_skip,False,,devoted,ambivert,59.9,21.6,True,True
u_00290,2025-03-24,2025-03,android,AU,control,baseline,mandatory_test,False,,practicing,extrovert,30.3,61.0,True,True
u_00291,2025-10-17,2025-10,ios,ID,variant,lower_friction,self_select,True,ISFP,practicing,introvert,6.0,47.6,False,False
u_00292,2025-08-26,2025-08,android,ID,control,baseline,mandatory_test,True,INTP,devoted,deep_introvert,25.0,100.0,True,True
u_00293,2025-08-02,2025-08,ios,AU,variant,lower_friction,test_or_skip,False,,practicing,ambivert,49.7,24.9,True,True
u_00294,2025-09-27,2025-09,android,ID,control,baseline,mandatory_test,True,INFJ,devoted,introvert,35.3,29.4,True,True
u_00295,2025-02-26,2025-02,ios,SG,control,baseline,mandatory_test,True,ESFP,practicing,extrovert,50.6,81.0,True,False
u_00296,2025-06-03,2025-06,ios,ID,control,baseline,mandatory_test,True,ENFJ,practicing,ambivert,44.7,28.6,True,True
u_00297,2025-01-22,2025-01,android,UK,variant,lower_friction,test_or_skip,False,,practicing,extrovert,70.2,48.1,True,False
u_00298,2025-06-27,2025-06,ios,ID,control,baseline,mandatory_test,True,ISTJ,spiritual,extrovert,47.1,22.8,False,False
u_00299,2025-10-23,2025-10,ios,AE,variant,lower_friction,test_or_skip,False,,practicing,introvert,67.7,38.3,True,True
u_00300,2025-05-12,2025-05,ios,UK,variant,lower_friction,test_or_skip,False,,deep_seeker,deep_extrovert,55.2,67.7,False,False
u_00301,2025-10-17,2025-10,android,UK,control,baseline,mandatory_test,True,ISTJ,spiritual,deep_extrovert,45.9,81.7,False,False
u_00302,2025-01-10,2025-01,android,CA,control,baseline,mandatory_test,True,ESTJ,spiritual,ambivert,50.9,93.6,False,True
u_00303,2025-09-20,2025-09,android,CA,control,baseline,mandatory_test,True,ESTJ,cultural,extrovert,16.7,41.4,True,True
u_00304,2025-12-01,2025-12,ios,AE,variant,lower_friction,test_or_skip,False,,practicing,ambivert,44.2,38.1,True,True
u_00305,2025-06-06,2025-06,web,ID,variant,lower_friction,self_select,True,ESFP,practicing,deep_introvert,61.3,58.0,True,True
u_00306,2025-07-07,2025-07,ios,SG,control,baseline,mandatory_test,False,,devoted,deep_extrovert,62.0,35.0,True,True
u_00307,2025-06-03,2025-06,ios,UK,variant,lower_friction,test_or_skip,False,,practicing,deep_introvert,54.5,66.2,True,False
u_00308,2025-03-13,2025-03,android,AU,variant,lower_friction,test_or_skip,False,,spiritual,extrovert,54.9,56.8,False,False
u_00309,2025-12-07,2025-12,web,US,variant,lower_friction,test_or_skip,False,,devoted,ambivert,64.6,53.5,False,False
u_00310,2025-01-07,2025-01,android,CA,control,baseline,mandatory_test,True,ENFJ,practicing,ambivert,34.2,91.3,True,False
u_00311,2025-10-18,2025-10,ios,MY,control,baseline,mandatory_test,True,ESFP,practicing,introvert,64.4,37.5,False,False
u_00312,2025-09-11,2025-09,android,AE,variant,lower_friction,test_or_skip,False,,practicing,extrovert,95.0,51.9,True,False
u_00313,2025-01-05,2025-01,ios,MY,control,baseline,mandatory_test,False,,practicing,deep_extrovert,1.7,32.0,True,False
u_00314,2025-06-07,2025-06,android,AU,variant,lower_friction,self_select,True,ESFP,devoted,introvert,78.7,78.0,True,True
u_00315,2025-10-16,2025-10,android,CA,control,baseline,mandatory_test,True,INTP,practicing,ambivert,75.5,53.2,True,False
u_00316,2025-03-13,2025-03,android,CA,control,baseline,mandatory_test,False,,spiritual,extrovert,49.4,48.6,True,False
u_00317,2025-08-24,2025-08,android,UK,variant,lower_friction,test_or_skip,False,,devoted,deep_extrovert,51.2,35.1,True,True
u_00318,2025-09-10,2025-09,web,UK,control,baseline,mandatory_test,False,,devoted,ambivert,24.2,43.5,True,True
u_00319,2025-11-02,2025-11,android,ID,variant,lower_friction,test_or_skip,False,,practicing,extrovert,81.5,66.7,True,True
u_00320,2025-07-23,2025-07,web,AE,variant,lower_friction,test_or_skip,False,,practicing,ambivert,54.1,33.9,False,False
u_00321,2025-04-05,2025-04,ios,ID,control,baseline,mandatory_test,False,,spiritual,ambivert,40.1,55.2,True,True
u_00322,2025-05-07,2025-05,ios,UK,variant,lower_friction,test_or_skip,False,,devoted,introvert,70.1,41.3,True,True
u_00323,2025-07-10,2025-07,ios,SG,control,baseline,mandatory_test,False,,spiritual,introvert,39.3,44.0,True,False
u_00324,2025-06-11,2025-06,ios,US,control,baseline,mandatory_test,False,,deep_seeker,extrovert,54.0,36.4,True,True
u_00325,2025-06-26,2025-06,android,AE,control,baseline,mandatory_test,True,ESFP,practicing,ambivert,42.5,65.0,True,True
u_00326,2025-08-15,2025-08,android,US,control,baseline,mandatory_test,True,INFJ,cultural,deep_introvert,84.3,51.7,True,False
u_00327,2025-03-03,2025-03,ios,MY,variant,lower_friction,test_or_skip,False,,practicing,deep_extrovert,41.9,72.2,False,False
u_00328,2025-09-28,2025-09,web,ID,control,baseline,mandatory_test,False,,devoted,deep_introvert,76.1,71.6,True,False
u_00329,2025-04-18,2025-04,android,MY,variant,lower_friction,test_or_skip,False,,practicing,extrovert,43.6,35.2,False,True
u_00330,2025-10-18,2025-10,android,US,variant,lower_friction,test_or_skip,False,,spiritual,ambivert,66.8,38.1,True,False
u_00331,2025-01-19,2025-01,android,AU,control,baseline,mandatory_test,False,,cultural,introvert,57.2,59.8,True,True
u_00332,2025-02-04,2025-02,android,MY,variant,lower_friction,self_select,True,ENTJ,devoted,deep_introvert,23.0,65.2,True,True
u_00333,2025-03-30,2025-03,android,CA,variant,lower_friction,test_or_skip,False,,practicing,ambivert,34.4,29.2,False,False
u_00334,2025-10-19,2025-10,android,US,variant,lower_friction,self_select,True,INTJ,practicing,ambivert,62.7,50.7,True,False
u_00335,2025-05-08,2025-05,android,AU,control,baseline,mandatory_test,True,ESFP,deep_seeker,ambivert,53.2,92.2,True,True
u_00336,2025-05-10,2025-05,ios,UK,variant,lower_friction,self_select,True,INFP,deep_seeker,extrovert,47.7,58.8,True,True
u_00337,2025-08-01,2025-08,android,ID,control,baseline,mandatory_test,True,INFP,devoted,ambivert,33.6,39.5,False,False
u_00338,2025-08-25,2025-08,ios,US,control,baseline,mandatory_test,False,,cultural,ambivert,45.1,54.7,True,True
u_00339,2025-07-03,2025-07,android,AE,control,baseline,mandatory_test,True,ISTP,practicing,extrovert,87.1,81.3,True,False
u_00340,2025-09-05,2025-09,ios,ID,control,baseline,mandatory_test,True,ENTP,cultural,ambivert,46.5,61.7,True,True
u_00341,2025-09-29,2025-09,android,AE,variant,lower_friction,self_select,True,ISFJ,practicing,ambivert,48.4,59.9,True,True
u_00342,2025-10-27,2025-10,web,AE,control,baseline,mandatory_test,False,,practicing,ambivert,47.5,48.5,True,False
u_00343,2025-01-20,2025-01,android,AU,control,baseline,mandatory_test,False,,spiritual,deep_introvert,38.4,86.6,False,False
u_00344,2025-02-06,2025-02,ios,AU,variant,lower_friction,test_or_skip,False,,practicing,extrovert,58.6,61.8,False,False
u_00345,2025-04-26,2025-04,ios,UK,control,baseline,mandatory_test,True,ISTJ,practicing,ambivert,65.5,62.2,True,False
u_00346,2025-08-09,2025-08,android,MY,control,baseline,mandatory_test,True,ESTP,practicing,extrovert,67.6,80.6,True,True
u_00347,2025-04-15,2025-04,android,US,variant,lower_friction,self_select,True,ISTP,cultural,introvert,49.0,77.3,True,True
u_00348,2025-07-07,2025-07,web,MY,variant,lower_friction,test_or_skip,False,,practicing,introvert,58.1,42.0,True,True
u_00349,2025-02-07,2025-02,ios,UK,control,baseline,mandatory_test,False,,practicing,extrovert,41.0,73.5,False,False
u_00350,2025-03-31,2025-03,ios,US,variant,lower_friction,self_select,True,ESTP,devoted,ambivert,36.6,84.9,False,True
u_00351,2025-04-02,2025-04,ios,US,control,baseline,mandatory_test,False,,cultural,ambivert,55.3,54.8,False,False
u_00352,2025-06-14,2025-06,ios,AE,control,baseline,mandatory_test,True,ENFJ,cultural,introvert,40.8,67.9,True,True
u_00353,2025-08-08,2025-08,android,MY,variant,lower_friction,self_select,True,ENFJ,spiritual,ambivert,63.2,86.8,True,True
u_00354,2025-12-27,2025-12,android,CA,variant,lower_friction,test_or_skip,False,,spiritual,extrovert,36.8,75.5,True,False
u_00355,2025-01-09,2025-01,ios,UK,control,baseline,mandatory_test,True,ISTJ,practicing,extrovert,46.7,79.4,True,True
u_00356,2025-10-21,2025-10,android,US,control,baseline,mandatory_test,True,INFJ,practicing,ambivert,58.7,80.6,True,False
u_00357,2025-09-22,2025-09,android,AU,control,baseline,mandatory_test,True,ENFP,practicing,introvert,45.4,64.4,True,False
u_00358,2025-06-21,2025-06,ios,AE,control,baseline,mandatory_test,False,,practicing,introvert,32.5,62.6,False,False
u_00359,2025-01-27,2025-01,android,UK,control,baseline,mandatory_test,False,,spiritual,extrovert,43.4,0.0,True,True
u_00360,2025-06-29,2025-06,web,SG,control,baseline,mandatory_test,False,,practicing,introvert,79.6,76.0,True,True
u_00361,2025-05-18,2025-05,android,AE,variant,lower_friction,self_select,True,INTP,practicing,deep_extrovert,63.6,67.0,True,True
u_00362,2025-12-23,2025-12,ios,MY,control,baseline,mandatory_test,True,ISTJ,cultural,introvert,76.9,70.0,True,True
u_00363,2025-01-04,2025-01,android,MY,variant,lower_friction,self_select,True,ENTJ,devoted,deep_extrovert,29.9,54.2,True,False
u_00364,2025-01-23,2025-01,android,AE,variant,lower_friction,test_or_skip,False,,practicing,deep_introvert,60.7,87.9,True,True
u_00365,2025-04-20,2025-04,ios,CA,control,baseline,mandatory_test,False,,cultural,introvert,58.5,64.5,False,False
u_00366,2025-04-01,2025-04,ios,UK,control,baseline,mandatory_test,True,ESFP,cultural,introvert,18.2,32.4,True,False
u_00367,2025-01-23,2025-01,android,MY,control,baseline,mandatory_test,False,,cultural,introvert,43.2,89.4,False,False
u_00368,2025-06-09,2025-06,web,CA,variant,lower_friction,test_or_skip,False,,practicing,introvert,72.3,80.7,True,False
u_00369,2025-07-11,2025-07,android,UK,variant,lower_friction,test_or_skip,False,,devoted,introvert,51.6,44.8,True,True
u_00370,2025-08-13,2025-08,android,US,control,baseline,mandatory_test,True,INFJ,spiritual,deep_extrovert,27.8,64.1,True,False
u_00371,2025-08-07,2025-08,ios,CA,variant,lower_friction,test_or_skip,False,,spiritual,introvert,50.7,100.0,True,True
u_00372,2025-10-30,2025-10,ios,SG,control,baseline,mandatory_test,True,ISTP,devoted,deep_introvert,33.7,65.6,True,False
u_00373,2025-11-08,2025-11,ios,ID,variant,lower_friction,self_select,True,ISFJ,practicing,deep_extrovert,57.3,76.8,True,False
u_00374,2025-05-26,2025-05,ios,CA,control,baseline,mandatory_test,False,,spiritual,ambivert,29.7,10.2,False,False
u_00375,2025-05-13,2025-05,android,UK,control,baseline,mandatory_test,False,,spiritual,introvert,27.8,42.6,False,False
u_00376,2025-10-29,2025-10,android,AE,variant,lower_friction,self_select,True,ESTJ,practicing,extrovert,32.5,58.5,True,False
