experiment_id,user_id,variant,assigned_at
EXP_MBTI_ONBOARDING_001,u_01668,control,2025-01-05
EXP_MBTI_ONBOARDING_001,u_01669,variant,2025-12-08
EXP_MBTI_ONBOARDING_001,u_01670,control,2025-05-04
EXP_MBTI_ONBOARDING_001,u_01671,variant,2025-11-08
EXP_MBTI_ONBOARDING_001,u_01672,variant,2025-11-30
EXP_MBTI_ONBOARDING_001,u_01673,variant,2025-08-20
EXP_MBTI_ONBOARDING_001,u_01674,variant,2025-04-27
EXP_MBTI_ONBOARDING_001,u_01675,control,2025-02-08
EXP_MBTI_ONBOARDING_001,u_01676,control,2025-02-25
EXP_MBTI_ONBOARDING_001,u_01677,control,2025-09-25
EXP_MBTI_ONBOARDING_001,u_01678,variant,2025-05-31
EXP_MBTI_ONBOARDING_001,u_01679,variant,2025-02-08
EXP_MBTI_ONBOARDING_001,u_01680,control,2025-06-09
EXP_MBTI_ONBOARDING_001,u_01681,control,2025-03-02
EXP_MBTI_ONBOARDING_001,u_01682,control,2025-07-25
EXP_MBTI_ONBOARDING_001,u_01683,variant,2025-11-18
EXP_MBTI_ONBOARDING_001,u_01684,control,2025-03-04
EXP_MBTI_ONBOARDING_001,u_01685,variant,2025-09-16
EXP_MBTI_ONBOARDING_001,u_01686,variant,2025-02-07
EXP_MBTI_ONBOARDING_001,u_01687,control,2025-08-04
EXP_MBTI_ONBOARDING_001,u_01688,variant,2025-04-29
EXP_MBTI_ONBOARDING_001,u_01689,control,2025-01-09
EXP_MBTI_ONBOARDING_001,u_01690,variant,2025-06-30
EXP_MBTI_ONBOARDING_001,u_01691,variant,2025-02-05
EXP_MBTI_ONBOARDING_001,u_01692,control,2025-01-26
EXP_MBTI_ONBOARDING_001,u_01693,variant,2025-01-02
EXP_MBTI_ONBOARDING_001,u_01694,control,2025-01-06
EXP_MBTI_ONBOARDING_001,u_01695,variant,2025-07-01
EXP_MBTI_ONBOARDING_001,u_01696,variant,2025-03-02
EXP_MBTI_ONBOARDING_001,u_01697,control,2025-07-01
EXP_MBTI_ONBOARDING_001,u_01698,variant,2025-08-04
EXP_MBTI_ONBOARDING_001,u_01699,control,2025-04-25
EXP_MBTI_ONBOARDING_001,u_01700,variant,2025-02-17
EXP_MBTI_ONBOARDING_001,u_01701,control,2025-05-15
EXP_MBTI_ONBOARDING_001,u_01702,variant,2025-09-13
EXP_MBTI_ONBOARDING_001,u_01703,control,2025-02-04
EXP_MBTI_ONBOARDING_001,u_01704,variant,2025-09-03
EXP_MBTI_ONBOARDING_001,u_01705,variant,2025-10-03
EXP_MBTI_ONBOARDING_001,u_01706,variant,2025-09-02
EXP_MBTI_ONBOARDING_001,u_01707,control,2025-10-29
EXP_MBTI_ONBOARDING_001,u_01708,control,2025-03-27
EXP_MBTI_ONBOARDING_001,u_01709,control,2025-01-11
EXP_MBTI_ONBOARDING_001,u_01710,control,2025-05-17
EXP_MBTI_ONBOARDING_001,u_01711,variant,2025-07-01
EXP_MBTI_ONBOARDING_001,u_01712,variant,2025-01-26
EXP_MBTI_ONBOARDING_001,u_01713,variant,2025-02-15
EXP_MBTI_ONBOARDING_001,u_01714,control,2025-06-28
EXP_MBTI_ONBOARDING_001,u_01715,control,2025-12-10
EXP_MBTI_ONBOARDING_001,u_01716,variant,2025-07-17
EXP_MBTI_ONBOARDING_001,u_01717,control,2025-06-23
EXP_MBTI_ONBOARDING_001,u_01718,variant,2025-04-24
EXP_MBTI_ONBOARDING_001,u_01719,variant,2025-03-25
EXP_MBTI_ONBOARDING_001,u_01720,variant,2025-08-11
EXP_MBTI_ONBOARDING_001,u_01721,control,2025-11-09
EXP_MBTI_ONBOARDING_001,u_01722,variant,2025-02-19
EXP_MBTI_ONBOARDING_001,u_01723,variant,2025-10-01
EXP_MBTI_ONBOARDING_001,u_01724,control,2025-02-26
EXP_MBTI_ONBOARDING_001,u_01725,variant,2025-03-31
EXP_MBTI_ONBOARDING_001,u_01726,control,2025-03-22
EXP_MBTI_ONBOARDING_001,u_01727,variant,2025-08-24
EXP_MBTI_ONBOARDING_001,u_01728,variant,2025-12-12
EXP_MBTI_ONBOARDING_001,u_01729,control,2025-11-17
EXP_MBTI_ONBOARDING_001,u_01730,variant,2025-05-16
EXP_MBTI_ONBOARDING_001,u_01731,variant,2025-06-09
EXP_MBTI_ONBOARDING_001,u_01732,variant,2025-11-30
EXP_MBTI_ONBOARDING_001,u_01733,control,2025-04-05
EXP_MBTI_ONBOARDING_001,u_01734,control,2025-03-08
EXP_MBTI_ONBOARDING_001,u_01735,control,2025-01-26
EXP_MBTI_ONBOARDING_001,u_01736,variant,2025-03-01
EXP_MBTI_ONBOARDING_001,u_01737,variant,2025-05-25
EXP_MBTI_ONBOARDING_001,u_01738,variant,2025-09-07
EXP_MBTI_ONBOARDING_001,u_01739,control,2025-09-25
EXP_MBTI_ONBOARDING_001,u_01740,variant,2025-07-07
EXP_MBTI_ONBOARDING_001,u_01741,control,2025-10-03
EXP_MBTI_ONBOARDING_001,u_01742,control,2025-05-11
EXP_MBTI_ONBOARDING_001,u_01743,control,2025-08-11
EXP_MBTI_ONBOARDING_001,u_01744,control,2025-05-23
EXP_MBTI_ONBOARDING_001,u_01745,variant,2025-08-16
EXP_MBTI_ONBOARDING_001,u_01746,variant,2025-09-12
EXP_MBTI_ONBOARDING_001,u_01747,control,2025-01-21
EXP_MBTI_ONBOARDING_001,u_01748,control,2025-06-08
EXP_MBTI_ONBOARDING_001,u_01749,variant,2025-03-11
EXP_MBTI_ONBOARDING_001,u_01750,variant,2025-02-08
EXP_MBTI_ONBOARDING_001,u_01751,variant,2025-05-23
EXP_MBTI_ONBOARDING_001,u_01752,variant,2025-01-08
EXP_MBTI_ONBOARDING_001,u_01753,variant,2025-10-28
EXP_MBTI_ONBOARDING_001,u_01754,variant,2025-02-09
EXP_MBTI_ONBOARDING_001,u_01755,variant,2025-07-24
EXP_MBTI_ONBOARDING_001,u_01756,variant,2025-07-22
EXP_MBTI_ONBOARDING_001,u_01757,control,2025-02-02
EXP_MBTI_ONBOARDING_001,u_01758,variant,2025-12-26
EXP_MBTI_ONBOARDING_001,u_01759,variant,2025-10-23
EXP_MBTI_ONBOARDING_001,u_01760,control,2025-03-10
EXP_MBTI_ONBOARDING_001,u_01761,variant,2025-08-16
EXP_MBTI_ONBOARDING_001,u_01762,variant,2025-07-16
EXP_MBTI_ONBOARDING_001,u_01763,control,2025-07-31
EXP_MBTI_ONBOARDING_001,u_01764,control,2025-11-25
EXP_MBTI_ONBOARDING_001,u_01765,variant,2025-07-09
EXP_MBTI_ONBOARDING_001,u_01766,control,2025-02-16
EXP_MBTI_ONBOARDING_001,u_01767,control,2025-06-11
EXP_MBTI_ONBOARDING_001,u_01768,control,2025-08-21
EXP_MBTI_ONBOARDING_001,u_01769,control,2025-04-01
EXP_MBTI_ONBOARDING_001,u_01770,control,2025-06-20
EXP_MBTI_ONBOARDING_001,u_01771,variant,2025-08-01
EXP_MBTI_ONBOARDING_001,u_01772,variant,2025-08-06
EXP_MBTI_ONBOARDING_001,u_01773,control,2025-02-03
EXP_MBTI_ONBOARDING_001,u_01774,variant,2025-12-01
EXP_MBTI_ONBOARDING_001,u_01775,control,2025-09-30
EXP_MBTI_ONBOARDING_001,u_01776,variant,2025-12-20
EXP_MBTI_ONBOARDING_001,u_01777,control,2025-07-30
EXP_MBTI_ONBOARDING_001,u_01778,variant,2025-04-21
EXP_MBTI_ONBOARDING_001,u_01779,control,2025-09-12
EXP_MBTI_ONBOARDING_001,u_01780,control,2025-06-20
EXP_MBTI_ONBOARDING_001,u_01781,control,2025-11-29
EXP_MBTI_ONBOARDING_001,u_01782,control,2025-01-13
EXP_MBTI_ONBOARDING_001,u_01783,variant,2025-06-12
EXP_MBTI_ONBOARDING_001,u_01784,variant,2025-11-16
EXP_MBTI_ONBOARDING_001,u_01785,variant,2025-05-21
EXP_MBTI_ONBOARDING_001,u_01786,variant,2025-07-12
EXP_MBTI_ONBOARDING_001,u_01787,variant,2025-04-11
EXP_MBTI_ONBOARDING_001,u_01788,variant,2025-01-29
EXP_MBTI_ONBOARDING_001,u_01789,control,2025-02-14
EXP_MBTI_ONBOARDING_001,u_01790,control,2025-08-04
EXP_MBTI_ONBOARDING_001,u_01791,variant,2025-05-26
EXP_MBTI_ONBOARDING_001,u_01792,variant,2025-06-04
EXP_MBTI_ONBOARDING_001,u_01793,control,2025-04-17
EXP_MBTI_ONBOARDING_001,u_01794,control,2025-01-03
EXP_MBTI_ONBOARDING_001,u_01795,control,2025-04-30
EXP_MBTI_ONBOARDING_001,u_01796,control,2025-10-26
EXP_MBTI_ONBOARDING_001,u_01797,variant,2025-05-27
EXP_MBTI_ONBOARDING_001,u_01798,variant,2025-04-04
EXP_MBTI_ONBOARDING_001,u_01799,variant,2025-05-18
EXP_MBTI_ONBOARDING_001,u_01800,variant,2025-10-28
EXP_MBTI_ONBOARDING_001,u_01801,control,2025-10-23
EXP_MBTI_ONBOARDING_001,u_01802,control,2025-08-18
EXP_MBTI_ONBOARDING_001,u_01803,variant,2025-02-16
EXP_MBTI_ONBOARDING_001,u_01804,variant,2025-04-02
EXP_MBTI_ONBOARDING_001,u_01805,variant,2025-02-11
EXP_MBTI_ONBOARDING_001,u_01806,control,2025-02-02
EXP_MBTI_ONBOARDING_001,u_01807,control,2025-10-16
EXP_MBTI_ONBOARDING_001,u_01808,variant,2025-08-13
EXP_MBTI_ONBOARDING_001,u_01809,variant,2025-02-10
EXP_MBTI_ONBOARDING_001,u_01810,variant,2025-03-02
EXP_MBTI_ONBOARDING_001,u_01811,variant,2025-03-27
EXP_MBTI_ONBOARDING_001,u_01812,control,2025-10-08
EXP_MBTI_ONBOARDING_001,u_01813,variant,2025-02-11
EXP_MBTI_ONBOARDING_001,u_01814,variant,2025-08-27
EXP_MBTI_ONBOARDING_001,u_01815,control,2025-06-03
EXP_MBTI_ONBOARDING_001,u_01816,variant,2025-07-17
EXP_MBTI_ONBOARDING_001,u_01817,variant,2025-04-03
EXP_MBTI_ONBOARDING_001,u_01818,variant,2025-09-12
EXP_MBTI_ONBOARDING_001,u_01819,control,2025-03-31
EXP_MBTI_ONBOARDING_001,u_01820,control,2025-02-06
EXP_MBTI_ONBOARDING_001,u_01821,variant,2025-12-17
EXP_MBTI_ONBOARDING_001,u_01822,control,2025-05-22
EXP_MBTI_ONBOARDING_001,u_01823,control,2025-04-21
EXP_MBTI_ONBOARDING_001,u_01824,variant,2025-03-10
EXP_MBTI_ONBOARDING_001,u_01825,control,2025-05-06
EXP_MBTI_ONBOARDING_001,u_01826,control,2025-04-28
EXP_MBTI_ONBOARDING_001,u_01827,variant,2025-07-08
EXP_MBTI_ONBOARDING_001,u_01828,variant,2025-08-19
EXP_MBTI_ONBOARDING_001,u_01829,control,2025-10-30
EXP_MBTI_ONBOARDING_001,u_01830,variant,2025-09-24
EXP_MBTI_ONBOARDING_001,u_01831,control,2025-04-19
EXP_MBTI_ONBOARDING_001,u_01832,control,2025-08-23
EXP_MBTI_ONBOARDING_001,u_01833,control,2025-12-04
EXP_MBTI_ONBOARDING_001,u_01834,control,2025-09-30
EXP_MBTI_ONBOARDING_001,u_01835,variant,2025-08-17
EXP_MBTI_ONBOARDING_001,u_01836,control,2025-08-30
EXP_MBTI_ONBOARDING_001,u_01837,control,2025-03-18
EXP_MBTI_ONBOARDING_001,u_01838,control,2025-04-30
EXP_MBTI_ONBOARDING_001,u_01839,control,2025-03-22
EXP_MBTI_ONBOARDING_001,u_01840,variant,2025-10-06
EXP_MBTI_ONBOARDING_001,u_01841,control,2025-12-18
EXP_MBTI_ONBOARDING_001,u_01842,control,2025-01-09
EXP_MBTI_ONBOARDING_001,u_01843,variant,2025-07-17
EXP_MBTI_ONBOARDING_001,u_01844,control,2025-02-01
EXP_MBTI_ONBOARDING_001,u_01845,control,2025-09-04
EXP_MBTI_ONBOARDING_001,u_01846,control,2025-08-21
EXP_MBTI_ONBOARDING_001,u_01847,variant,2025-08-18
EXP_MBTI_ONBOARDING_001,u_01848,variant,2025-04-27
EXP_MBTI_ONBOARDING_001,u_01849,variant,2025-09-23
EXP_MBTI_ONBOARDING_001,u_01850,variant,2025-02-15
EXP_MBTI_ONBOARDING_001,u_01851,control,2025-08-12
EXP_MBTI_ONBOARDING_001,u_01852,control,2025-03-28
EXP_MBTI_ONBOARDING_001,u_01853,control,2025-04-17
EXP_MBTI_ONBOARDING_001,u_01854,control,2025-05-10
EXP_MBTI_ONBOARDING_001,u_01855,control,2025-03-22
EXP_MBTI_ONBOARDING_001,u_01856,variant,2025-01-10
EXP_MBTI_ONBOARDING_001,u_01857,variant,2025-08-14
EXP_MBTI_ONBOARDING_001,u_01858,control,2025-11-01
EXP_MBTI_ONBOARDING_001,u_01859,control,2025-04-10
EXP_MBTI_ONBOARDING_001,u_01860,variant,2025-05-26
EXP_MBTI_ONBOARDING_001,u_01861,control,2025-05-14
EXP_MBTI_ONBOARDING_001,u_01862,control,2025-04-29
EXP_MBTI_ONBOARDING_001,u_01863,control,2025-11-05
EXP_MBTI_ONBOARDING_001,u_01864,control,2025-06-28
EXP_MBTI_ONBOARDING_001,u_01865,variant,2025-08-08
EXP_MBTI_ONBOARDING_001,u_01866,control,2025-05-13
EXP_MBTI_ONBOARDING_001,u_01867,variant,2025-11-20
EXP_MBTI_ONBOARDING_001,u_01868,variant,2025-09-20
EXP_MBTI_ONBOARDING_001,u_01869,control,2025-12-03
EXP_MBTI_ONBOARDING_001,u_01870,variant,2025-06-01
EXP_MBTI_ONBOARDING_001,u_01871,variant,2025-11-30
EXP_MBTI_ONBOARDING_001,u_01872,variant,2025-03-02
EXP_MBTI_ONBOARDING_001,u_01873,control,2025-03-09
EXP_MBTI_ONBOARDING_001,u_01874,control,2025-11-05
EXP_MBTI_ONBOARDING_001,u_01875,variant,2025-12-08
EXP_MBTI_ONBOARDING_001,u_01876,control,2025-09-16
EXP_MBTI_ONBOARDING_001,u_01877,control,2025-01-12
EXP_MBTI_ONBOARDING_001,u_01878,variant,2025-04-18
EXP_MBTI_ONBOARDING_001,u_01879,control,2025-04-06
EXP_MBTI_ONBOARDING_001,u_01880,control,2025-05-03
EXP_MBTI_ONBOARDING_001,u_01881,control,2025-10-04
EXP_MBTI_ONBOARDING_001,u_01882,control,2025-08-13
EXP_MBTI_ONBOARDING_001,u_01883,variant,2025-08-14
EXP_MBTI_ONBOARDING_001,u_01884,control,2025-10-03
EXP_MBTI_ONBOARDING_001,u_01885,variant,2025-09-17
EXP_MBTI_ONBOARDING_001,u_01886,variant,2025-07-07
EXP_MBTI_ONBOARDING_001,u_01887,control,2025-07-10
EXP_MBTI_ONBOARDING_001,u_01888,control,2025-10-26
EXP_MBTI_ONBOARDING_001,u_01889,control,2025-06-01
EXP_MBTI_ONBOARDING_001,u_01890,variant,2025-03-24
EXP_MBTI_ONBOARDING_001,u_01891,variant,2025-01-07
EXP_MBTI_ONBOARDING_001,u_01892,control,2025-06-22
EXP_MBTI_ONBOARDING_001,u_01893,variant,2025-04-09
EXP_MBTI_ONBOARDING_001,u_01894,variant,2025-05-01
EXP_MBTI_ONBOARDING_001,u_01895,variant,2025-09-03
EXP_MBTI_ONBOARDING_001,u_01896,control,2025-11-23
EXP_MBTI_ONBOARDING_001,u_01897,variant,2025-01-26
EXP_MBTI_ONBOARDING_001,u_01898,control,2025-02-09
EXP_MBTI_ONBOARDING_001,u_01899,control,2025-01-05
EXP_MBTI_ONBOARDING_001,u_01900,variant,2025-07-02
EXP_MBTI_ONBOARDING_001,u_01901,control,2025-04-17
EXP_MBTI_ONBOARDING_001,u_01902,control,2025-07-29
EXP_MBTI_ONBOARDING_001,u_01903,control,2025-10-12
EXP_MBTI_ONBOARDING_001,u_01904,control,2025-05-17
EXP_MBTI_ONBOARDING_001,u_01905,control,2025-02-05
EXP_MBTI_ONBOARDING_001,u_01906,variant,2025-11-07
EXP_MBTI_ONBOARDING_001,u_01907,control,2025-08-28
EXP_MBTI_ONBOARDING_001,u_01908,control,2025-03-14
EXP_MBTI_ONBOARDING_001,u_01909,variant,2025-03-11
EXP_MBTI_ONBOARDING_001,u_01910,control,2025-08-26
EXP_MBTI_ONBOARDING_001,u_01911,variant,2025-11-05
EXP_MBTI_ONBOARDING_001,u_01912,control,2025-12-18
EXP_MBTI_ONBOARDING_001,u_01913,control,2025-06-02
EXP_MBTI_ONBOARDING_001,u_01914,control,2025-04-12
EXP_MBTI_ONBOARDING_001,u_01915,control,2025-11-02
EXP_MBTI_ONBOARDING_001,u_01916,variant,2025-08-27
EXP_MBTI_ONBOARDING_001,u_01917,variant,2025-08-27
EXP_MBTI_ONBOARDING_001,u_01918,variant,2025-02-12
EXP_MBTI_ONBOARDING_001,u_01919,control,2025-01-18
EXP_MBTI_ONBOARDING_001,u_01920,control,2025-08-14
EXP_MBTI_ONBOARDING_001,u_01921,control,2025-12-16
EXP_MBTI_ONBOARDING_001,u_01922,variant,2025-04-16
EXP_MBTI_ONBOARDING_001,u_01923,variant,2025-12-06
EXP_MBTI_ONBOARDING_001,u_01924,variant,2025-04-29
EXP_MBTI_ONBOARDING_001,u_01925,control,2025-06-16
EXP_MBTI_ONBOARDING_001,u_01926,variant,2025-04-18
EXP_MBTI_ONBOARDING_001,u_01927,control,2025-04-20
EXP_MBTI_ONBOARDING_001,u_01928,control,2025-03-11
EXP_MBTI_ONBOARDING_001,u_01929,variant,2025-01-28
EXP_MBTI_ONBOARDING_001,u_01930,control,2025-03-18
EXP_MBTI_ONBOARDING_001,u_01931,variant,2025-06-01
EXP_MBTI_ONBOARDING_001,u_01932,control,2025-11-17
EXP_MBTI_ONBOARDING_001,u_01933,variant,2025-05-18
EXP_MBTI_ONBOARDING_001,u_01934,variant,2025-04-18
EXP_MBTI_ONBOARDING_001,u_01935,variant,2025-04-09
EXP_MBTI_ONBOARDING_001,u_01936,variant,2025-10-08
EXP_MBTI_ONBOARDING_001,u_01937,control,2025-11-20
EXP_MBTI_ONBOARDING_001,u_01938,control,2025-12-28
EXP_MBTI_ONBOARDING_001,u_01939,variant,2025-12-21
EXP_MBTI_ONBOARDING_001,u_01940,variant,2025-06-13
EXP_MBTI_ONBOARDING_001,u_01941,control,2025-02-01
EXP_MBTI_ONBOARDING_001,u_01942,control,2025-08-09
EXP_MBTI_ONBOARDING_001,u_01943,variant,2025-11-29
EXP_MBTI_ONBOARDING_001,u_01944,variant,2025-06-20
EXP_MBTI_ONBOARDING_001,u_01945,variant,2025-12-18
EXP_MBTI_ONBOARDING_001,u_01946,control,2025-04-20
EXP_MBTI_ONBOARDING_001,u_01947,control,2025-12-25
EXP_MBTI_ONBOARDING_001,u_01948,control,2025-10-03
EXP_MBTI_ONBOARDING_001,u_01949,control,2025-12-27
EXP_MBTI_ONBOARDING_001,u_01950,variant,2025-09-28
EXP_MBTI_ONBOARDING_001,u_01951,control,2025-08-27
EXP_MBTI_ONBOARDING_001,u_01952,variant,2025-04-21
EXP_MBTI_ONBOARDING_001,u_01953,variant,2025-10-22
EXP_MBTI_ONBOARDING_001,u_01954,control,2025-01-11
EXP_MBTI_ONBOARDING_001,u_01955,variant,2025-01-09
EXP_MBTI_ONBOARDING_001,u_01956,variant,2025-01-30
EXP_MBTI_ONBOARDING_001,u_01957,control,2025-09-13
EXP_MBTI_ONBOARDING_001,u_01958,control,2025-11-18
EXP_MBTI_ONBOARDING_001,u_01959,control,2025-01-08
EXP_MBTI_ONBOARDING_001,u_01960,control,2025-05-28
EXP_MBTI_ONBOARDING_001,u_01961,control,2025-08-30
EXP_MBTI_ONBOARDING_001,u_01962,variant,2025-08-18
EXP_MBTI_ONBOARDING_001,u_01963,variant,2025-05-03
EXP_MBTI_ONBOARDING_001,u_01964,variant,2025-10-05
EXP_MBTI_ONBOARDING_001,u_01965,control,2025-10-03
EXP_MBTI_ONBOARDING_001,u_01966,variant,2025-10-14
EXP_MBTI_ONBOARDING_001,u_01967,control,2025-09-06
EXP_MBTI_ONBOARDING_001,u_01968,control,2025-11-27
EXP_MBTI_ONBOARDING_001,u_01969,control,2025-12-22
EXP_MBTI_ONBOARDING_001,u_01970,variant,2025-03-11
EXP_MBTI_ONBOARDING_001,u_01971,variant,2025-01-18
EXP_MBTI_ONBOARDING_001,u_01972,variant,2025-05-14
EXP_MBTI_ONBOARDING_001,u_01973,control,2025-10-20
EXP_MBTI_ONBOARDING_001,u_01974,variant,2025-12-30
EXP_MBTI_ONBOARDING_001,u_01975,variant,2025-07-12
EXP_MBTI_ONBOARDING_001,u_01976,variant,2025-12-29
EXP_MBTI_ONBOARDING_001,u_01977,variant,2025-04-29
EXP_MBTI_ONBOARDING_001,u_01978,control,2025-10-05
EXP_MBTI_ONBOARDING_001,u_01979,control,2025-05-05
EXP_MBTI_ONBOARDING_001,u_01980,variant,2025-09-27
EXP_MBTI_ONBOARDING_001,u_01981,control,2025-07-22
EXP_MBTI_ONBOARDING_001,u_01982,control,2025-11-11
EXP_MBTI_ONBOARDING_001,u_01983,variant,2025-10-06
EXP_MBTI_ONBOARDING_001,u_01984,control,2025-04-25
EXP_MBTI_ONBOARDING_001,u_01985,control,2025-09-15
EXP_MBTI_ONBOARDING_001,u_01986,variant,2025-07-13
EXP_MBTI_ONBOARDING_001,u_01987,control,2025-09-02
EXP_MBTI_ONBOARDING_001,u_01988,control,2025-05-30
EXP_MBTI_ONBOARDING_001,u_01989,control,2025-05-08
EXP_MBTI_ONBOARDING_001,u_01990,control,2025-04-25
EXP_MBTI_ONBOARDING_001,u_01991,control,2025-11-01
EXP_MBTI_ONBOARDING_001,u_01992,control,2025-05-10
EXP_MBTI_ONBOARDING_001,u_01993,variant,2025-06-21
EXP_MBTI_ONBOARDING_001,u_01994,control,2025-12-02
EXP_MBTI_ONBOARDING_001,u_01995,variant,2025-08-11
EXP_MBTI_ONBOARDING_001,u_01996,control,2025-05-06
EXP_MBTI_ONBOARDING_001,u_01997,variant,2025-12-01
EXP_MBTI_ONBOARDING_001,u_01998,control,2025-03-17
EXP_MBTI_ONBOARDING_001,u_01999,control,2025-05-07
EXP_MBTI_ONBOARDING_001,u_02000,control,2025-07-10
EXP_MBTI_ONBOARDING_001,u_02001,control,2025-03-27
EXP_MBTI_ONBOARDING_001,u_02002,control,2025-06-07
EXP_MBTI_ONBOARDING_001,u_02003,control,2025-06-27
EXP_MBTI_ONBOARDING_001,u_02004,control,2025-01-14
EXP_MBTI_ONBOARDING_001,u_02005,variant,2025-07-29
EXP_MBTI_ONBOARDING_001,u_02006,variant,2025-12-18
EXP_MBTI_ONBOARDING_001,u_02007,control,2025-07-08
EXP_MBTI_ONBOARDING_001,u_02008,variant,2025-02-03
EXP_MBTI_ONBOARDING_001,u_02009,control,2025-05-14
EXP_MBTI_ONBOARDING_001,u_02010,variant,2025-03-11
EXP_MBTI_ONBOARDING_001,u_02011,variant,2025-12-03
EXP_MBTI_ONBOARDING_001,u_02012,variant,2025-03-31
EXP_MBTI_ONBOARDING_001,u_02013,variant,2025-01-07
EXP_MBTI_ONBOARDING_001,u_02014,control,2025-01-25
EXP_MBTI_ONBOARDING_001,u_02015,variant,2025-08-30
EXP_MBTI_ONBOARDING_001,u_02016,control,2025-11-15
EXP_MBTI_ONBOARDING_001,u_02017,variant,2025-03-02
EXP_MBTI_ONBOARDING_001,u_02018,control,2025-06-14
EXP_MBTI_ONBOARDING_001,u_02019,variant,2025-03-09
EXP_MBTI_ONBOARDING_001,u_02020,variant,2025-03-20
EXP_MBTI_ONBOARDING_001,u_02021,control,2025-11-17
EXP_MBTI_ONBOARDING_001,u_02022,variant,2025-05-12
EXP_MBTI_ONBOARDING_001,u_02023,control,2025-07-19
EXP_MBTI_ONBOARDING_001,u_02024,control,2025-10-30
EXP_MBTI_ONBOARDING_001,u_02025,control,2025-01-04
EXP_MBTI_ONBOARDING_001,u_02026,control,2025-03-23
EXP_MBTI_ONBOARDING_001,u_02027,control,2025-05-10
EXP_MBTI_ONBOARDING_001,u_02028,control,2025-11-30
EXP_MBTI_ONBOARDING_001,u_02029,control,2025-08-27
EXP_MBTI_ONBOARDING_001,u_02030,variant,2025-02-17
EXP_MBTI_ONBOARDING_001,u_02031,control,2025-04-26
EXP_MBTI_ONBOARDING_001,u_02032,control,2025-01-10
EXP_MBTI_ONBOARDING_001,u_02033,control,2025-03-24
EXP_MBTI_ONBOARDING_001,u_02034,control,2025-08-25
EXP_MBTI_ONBOARDING_001,u_02035,variant,2025-11-22
EXP_MBTI_ONBOARDING_001,u_02036,control,2025-08-23
EXP_MBTI_ONBOARDING_001,u_02037,control,2025-05-27
EXP_MBTI_ONBOARDING_001,u_02038,control,2025-09-20
EXP_MBTI_ONBOARDING_001,u_02039,variant,2025-06-05
EXP_MBTI_ONBOARDING_001,u_02040,control,2025-03-28
EXP_MBTI_ONBOARDING_001,u_02041,variant,2025-09-23
EXP_MBTI_ONBOARDING_001,u_02042,variant,2025-04-23
EXP_MBTI_ONBOARDING_001,u_02043,control,2025-04-29
EXP_MBTI_ONBOARDING_001,u_02044,variant,2025-07-01
EXP_MBTI_ONBOARDING_001,u_02045,control,2025-03-30
EXP_MBTI_ONBOARDING_001,u_02046,control,2025-06-18
EXP_MBTI_ONBOARDING_001,u_02047,control,2025-05-01
EXP_MBTI_ONBOARDING_001,u_02048,control,2025-04-10
EXP_MBTI_ONBOARDING_001,u_02049,control,2025-08-28
EXP_MBTI_ONBOARDING_001,u_02050,control,2025-04-06
EXP_MBTI_ONBOARDING_001,u_02051,variant,2025-06-09
EXP_MBTI_ONBOARDING_001,u_02052,control,2025-08-13
EXP_MBTI_ONBOARDING_001,u_02053,control,2025-08-17
EXP_MBTI_ONBOARDING_001,u_02054,control,2025-09-12
EXP_MBTI_ONBOARDING_001,u_02055,variant,2025-06-20
EXP_MBTI_ONBOARDING_001,u_02056,variant,2025-05-15
EXP_MBTI_ONBOARDING_001,u_02057,variant,2025-12-09
EXP_MBTI_ONBOARDING_001,u_02058,variant,2025-11-28
EXP_MBTI_ONBOARDING_001,u_02059,variant,2025-03-22
EXP_MBTI_ONBOARDING_001,u_02060,variant,2025-05-09
EXP_MBTI_ONBOARDING_001,u_02061,control,2025-12-30
EXP_MBTI_ONBOARDING_001,u_02062,variant,2025-12-03
EXP_MBTI_ONBOARDING_001,u_02063,variant,2025-08-30
EXP_MBTI_ONBOARDING_001,u_02064,variant,2025-03-24
EXP_MBTI_ONBOARDING_001,u_02065,control,2025-10-04
EXP_MBTI_ONBOARDING_001,u_02066,variant,2025-09-12
EXP_MBTI_ONBOARDING_001,u_02067,control,2025-07-08
EXP_MBTI_ONBOARDING_001,u_02068,control,2025-10-27
EXP_MBTI_ONBOARDING_001,u_02069,variant,2025-10-01
EXP_MBTI_ONBOARDING_001,u_02070,variant,2025-11-24
EXP_MBTI_ONBOARDING_001,u_02071,control,2025-04-15
EXP_MBTI_ONBOARDING_001,u_02072,variant,2025-02-23
EXP_MBTI_ONBOARDING_001,u_02073,control,2025-02-20
EXP_MBTI_ONBOARDING_001,u_02074,control,2025-04-09
EXP_MBTI_ONBOARDING_001,u_02075,variant,2025-12-24
EXP_MBTI_ONBOARDING_001,u_02076,variant,2025-11-03
EXP_MBTI_ONBOARDING_001,u_02077,control,2025-09-13
EXP_MBTI_ONBOARDING_001,u_02078,variant,2025-02-08
EXP_MBTI_ONBOARDING_001,u_02079,control,2025-12-06
EXP_MBTI_ONBOARDING_001,u_02080,control,2025-04-02
EXP_MBTI_ONBOARDING_001,u_02081,variant,2025-03-25
EXP_MBTI_ONBOARDING_001,u_02082,variant,2025-07-31
EXP_MBTI_ONBOARDING_001,u_02083,variant,2025-10-12
EXP_MBTI_ONBOARDING_001,u_02084,variant,2025-10-08
